"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30015_11_10_2017_4_15_00_PM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30015"
"Data Collection Start Date:","2017-11-10"
"Data Collection Start Time:","16:15:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",
"25","2017-11-10","16:27:00","128","0","9.93","1","ACTIVE",
"26","2017-11-10","16:27:30","395","0","27.50","1","ACTIVE",
"27","2017-11-10","16:28:00","395","0","0.01","1","ACTIVE",
"28","2017-11-10","16:28:30","465","0","4.46","1","ACTIVE",
"29","2017-11-10","16:29:00","347","0","16.35","1","ACTIVE",
"30","2017-11-10","16:29:30","217","0","14.99","1","ACTIVE",
"31","2017-11-10","16:30:00","370","0","16.00","1","ACTIVE",
"32","2017-11-10","16:30:30","233","0","23.63","1","ACTIVE",
"33","2017-11-10","16:31:00","436","0","11.31","1","ACTIVE",
"34","2017-11-10","16:31:30","465","0","14.36","1","ACTIVE",
"35","2017-11-10","16:32:00","465","0","103.07","1","ACTIVE",
"36","2017-11-10","16:32:30","642","0","8.72","1","ACTIVE",
"37","2017-11-10","16:33:00","662","0","5.78","1","ACTIVE",
"38","2017-11-10","16:33:30","621","0","4.09","1","ACTIVE",
"39","2017-11-10","16:34:00","582","0","2.38","1","ACTIVE",
"40","2017-11-10","16:34:30","450","0","6.30","1","ACTIVE",
"41","2017-11-10","16:35:00","142","0","14.67","1","ACTIVE",
"42","2017-11-10","16:35:30","137","0","14.05","1","ACTIVE",
"43","2017-11-10","16:36:00","240","0","17.83","1","ACTIVE",
"44","2017-11-10","16:36:30","314","0","17.45","1","ACTIVE",
"45","2017-11-10","16:37:00","133","0","32.70","1","ACTIVE",
"46","2017-11-10","16:37:30","22","0","43.34","1","ACTIVE",
"47","2017-11-10","16:38:00","2","0","51.54","1","ACTIVE",
"48","2017-11-10","16:38:30","50","0","65.40","1","ACTIVE",
"49","2017-11-10","16:39:00","12","0","46.25","1","ACTIVE",
"50","2017-11-10","16:39:30","195","0","58.69","1","ACTIVE",
"51","2017-11-10","16:40:00","421","0","66.83","1","ACTIVE",
"52","2017-11-10","16:40:30","100","0","59.97","1","ACTIVE",
"53","2017-11-10","16:41:00","601","0","41.50","1","ACTIVE",
"54","2017-11-10","16:41:30","109","0","13.17","1","ACTIVE",
"55","2017-11-10","16:42:00","170","0","107.63","1","ACTIVE",
"56","2017-11-10","16:42:30","601","0","86.67","1","ACTIVE",
"57","2017-11-10","16:43:00","582","0","14.99","1","ACTIVE",
"58","2017-11-10","16:43:30","265","0","8.18","1","ACTIVE",
"59","2017-11-10","16:44:00","12","0","0.82","1","ACTIVE",
"60","2017-11-10","16:44:30","123","0","10.60","1","ACTIVE",
"61","2017-11-10","16:45:00","44","0","59.97","1","ACTIVE",
"62","2017-11-10","16:45:30","87","0","19.44","1","ACTIVE",
"63","2017-11-10","16:46:00","137","0","11.07","1","ACTIVE",
"64","2017-11-10","16:46:30","233","0","10.37","1","ACTIVE",
"65","2017-11-10","16:47:00","158","0","7.50","1","ACTIVE",
"66","2017-11-10","16:47:30","133","0","9.93","1","ACTIVE",
"67","2017-11-10","16:48:00","119","0","18.62","1","ACTIVE",
"68","2017-11-10","16:48:30","5","0","13.45","1","ACTIVE",
"69","2017-11-10","16:49:00","123","0","13.75","1","ACTIVE",
"70","2017-11-10","16:49:30","2","0","14.36","1","ACTIVE",
"71","2017-11-10","16:50:00","142","0","11.07","1","ACTIVE",
"72","2017-11-10","16:50:30","6","0","7.83","1","ACTIVE",
"73","2017-11-10","16:51:00","16","0","7.50","1","ACTIVE",
"74","2017-11-10","16:51:30","5","0","7.83","0","ACTIVE",
"75","2017-11-10","16:52:00","0","0","7.66","1","ACTIVE",
"76","2017-11-10","16:52:30","56","0","15.66","1","ACTIVE",
"77","2017-11-10","16:53:00","62","0","16.71","1","ACTIVE",
"78","2017-11-10","16:53:30","45","0","12.34","1","ACTIVE",
"79","2017-11-10","16:54:00","170","0","21.20","1","ACTIVE",
"80","2017-11-10","16:54:30","11","0","7.83","1","ACTIVE",
"81","2017-11-10","16:55:00","23","0","10.83","1","ACTIVE",
"82","2017-11-10","16:55:30","128","0","38.89","1","ACTIVE",
"83","2017-11-10","16:56:00","81","0","2.33","1","ACTIVE",
"84","2017-11-10","16:56:30","3","0","15.32","1","ACTIVE",
"85","2017-11-10","16:57:00","142","0","18.22","1","ACTIVE",
"86","2017-11-10","16:57:30","133","0","22.14","1","ACTIVE",
"87","2017-11-10","16:58:00","56","0","49.35","1","ACTIVE",
"88","2017-11-10","16:58:30","5","0","19.87","1","ACTIVE",
"89","2017-11-10","16:59:00","2","0","20.75","1","ACTIVE",
"90","2017-11-10","16:59:30","84","0","19.44","1","ACTIVE",
"91","2017-11-10","17:00:00","248","0","23.63","1","ACTIVE",
"92","2017-11-10","17:00:30","225","0","9.72","1","ACTIVE",
"93","2017-11-10","17:01:00","436","0","64.00","1","ACTIVE",
"94","2017-11-10","17:01:30","481","0","84.82","1","ACTIVE",
"95","2017-11-10","17:02:00","496","0","608.87","1","ACTIVE",
"96","2017-11-10","17:02:30","601","0","189.03","1","ACTIVE",
"97","2017-11-10","17:03:00","582","0","177.14","1","ACTIVE",
"98","2017-11-10","17:03:30","601","0","189.03","1","ACTIVE",
"99","2017-11-10","17:04:00","529","0","57.43","1","ACTIVE",
"100","2017-11-10","17:04:30","53","0","10.60","1","ACTIVE",
"101","2017-11-10","17:05:00","189","0","12.88","1","ACTIVE",
"102","2017-11-10","17:05:30","109","0","6.04","1","ACTIVE",
"103","2017-11-10","17:06:00","151","0","21.20","1","ACTIVE",
"104","2017-11-10","17:06:30","265","0","8.00","1","ACTIVE",
"105","2017-11-10","17:07:00","158","0","4.00","1","ACTIVE",
"106","2017-11-10","17:07:30","450","0","20.75","1","ACTIVE",
"107","2017-11-10","17:08:00","183","0","12.07","1","ACTIVE",
"108","2017-11-10","17:08:30","248","0","0.38","1","ACTIVE",
"109","2017-11-10","17:09:00","512","0","37.24","1","ACTIVE",
"110","2017-11-10","17:09:30","31","0","17.83","1","ACTIVE",
"111","2017-11-10","17:10:00","59","0","26.33","1","ACTIVE",
"112","2017-11-10","17:10:30","50","0","17.45","1","ACTIVE",
"113","2017-11-10","17:11:00","133","0","31.31","1","ACTIVE",
"114","2017-11-10","17:11:30","9","0","12.61","1","ACTIVE",
"115","2017-11-10","17:12:00","87","0","41.50","1","ACTIVE",
"116","2017-11-10","17:12:30","265","0","45.25","1","ACTIVE",
"117","2017-11-10","17:13:00","137","0","69.79","1","ACTIVE",
"118","2017-11-10","17:13:30","0","0","69.79","1","ACTIVE",
"119","2017-11-10","17:14:00","114","0","57.43","1","ACTIVE",
"120","2017-11-10","17:14:30","62","0","28.10","1","ACTIVE",
"121","2017-11-10","17:15:00","28","0","14.99","1","ACTIVE",
"122","2017-11-10","17:15:30","158","0","12.61","1","ACTIVE",
"123","2017-11-10","17:16:00","11","0","8.54","1","ACTIVE",
"124","2017-11-10","17:16:30","41","0","11.31","1","ACTIVE",
"125","2017-11-10","17:17:00","37","0","5.66","1","ACTIVE",
"126","2017-11-10","17:17:30","78","0","29.99","1","ACTIVE",
"127","2017-11-10","17:18:00","28","0","35.66","1","ACTIVE",
"128","2017-11-10","17:18:30","56","0","36.44","1","ACTIVE",
"129","2017-11-10","17:19:00","41","0","4.18","1","ACTIVE",
"130","2017-11-10","17:19:30","33","0","8.18","1","ACTIVE",
"131","2017-11-10","17:20:00","151","0","8.54","1","ACTIVE",
"132","2017-11-10","17:20:30","170","0","109.99","1","ACTIVE",
"133","2017-11-10","17:21:00","325","0","94.52","1","ACTIVE",
"134","2017-11-10","17:21:30","465","0","14.99","1","ACTIVE",
"135","2017-11-10","17:22:00","395","0","22.63","1","ACTIVE",
"136","2017-11-10","17:22:30","465","0","14.99","1","ACTIVE",
"137","2017-11-10","17:23:00","142","0","14.05","1","ACTIVE",
"138","2017-11-10","17:23:30","151","0","7.50","1","ACTIVE",
"139","2017-11-10","17:24:00","87","0","10.83","1","ACTIVE",
"140","2017-11-10","17:24:30","142","0","20.30","1","ACTIVE",
"141","2017-11-10","17:25:00","189","0","38.05","1","ACTIVE",
"142","2017-11-10","17:25:30","151","0","8.92","1","ACTIVE",
"143","2017-11-10","17:26:00","170","0","13.17","1","ACTIVE",
"144","2017-11-10","17:26:30","170","0","11.31","1","ACTIVE",
"145","2017-11-10","17:27:00","201","0","15.66","1","ACTIVE",
"146","2017-11-10","17:27:30","275","0","15.32","1","ACTIVE",
"147","2017-11-10","17:28:00","217","0","17.45","1","ACTIVE",
"148","2017-11-10","17:28:30","284","0","12.34","1","ACTIVE",
"149","2017-11-10","17:29:00","357","0","10.83","1","ACTIVE",
"150","2017-11-10","17:29:30","336","0","10.37","1","ACTIVE",
"151","2017-11-10","17:30:00","240","0","7.83","1","ACTIVE",
"152","2017-11-10","17:30:30","225","0","11.81","1","ACTIVE",
"153","2017-11-10","17:31:00","421","0","9.72","1","ACTIVE",
"154","2017-11-10","17:31:30","621","0","0.05","1","ACTIVE",
"155","2017-11-10","17:32:00","336","0","0.01","1","ACTIVE",
"156","2017-11-10","17:32:30","164","0","0.01","1","ACTIVE",
"157","2017-11-10","17:33:00","183","0","0.01","1","ACTIVE",
"158","2017-11-10","17:33:30","195","0","0.01","1","ACTIVE",
"159","2017-11-10","17:34:00","240","0","0.01","1","ACTIVE",
"160","2017-11-10","17:34:30","357","0","0.01","1","ACTIVE",
"161","2017-11-10","17:35:00","395","0","0.01","1","ACTIVE",
"162","2017-11-10","17:35:30","370","0","0.01","1","ACTIVE",
"163","2017-11-10","17:36:00","195","0","0.01","1","ACTIVE",
"164","2017-11-10","17:36:30","81","0","0.01","1","ACTIVE",
"165","2017-11-10","17:37:00","183","0","0.01","1","ACTIVE",
"166","2017-11-10","17:37:30","114","0","0.01","1","ACTIVE",
"167","2017-11-10","17:38:00","128","0","0.01","1","ACTIVE",
"168","2017-11-10","17:38:30","39","0","0.01","1","ACTIVE",
"169","2017-11-10","17:39:00","25","0","0.01","1","ACTIVE",
"170","2017-11-10","17:39:30","17","0","0.01","1","ACTIVE",
"171","2017-11-10","17:40:00","23","0","0.01","1","ACTIVE",
"172","2017-11-10","17:40:30","5","0","0.01","0","ACTIVE",
"173","2017-11-10","17:41:00","23","0","0.01","1","ACTIVE",
"174","2017-11-10","17:41:30","23","0","0.01","1","ACTIVE",
"175","2017-11-10","17:42:00","2","0","0.01","1","ACTIVE",
"176","2017-11-10","17:42:30","47","0","0.01","1","ACTIVE",
"177","2017-11-10","17:43:00","347","0","0.01","1","ACTIVE",
"178","2017-11-10","17:43:30","114","0","0.01","1","ACTIVE",
"179","2017-11-10","17:44:00","284","0","0.01","1","ACTIVE",
"180","2017-11-10","17:44:30","201","0","0.01","1","ACTIVE",
"181","2017-11-10","17:45:00","114","0","0.01","1","ACTIVE",
"182","2017-11-10","17:45:30","81","0","0.01","1","ACTIVE",
"183","2017-11-10","17:46:00","45","0","0.01","1","ACTIVE",
"184","2017-11-10","17:46:30","109","0","0.01","1","ACTIVE",
"185","2017-11-10","17:47:00","56","0","0.01","1","ACTIVE",
"186","2017-11-10","17:47:30","119","0","0.01","1","ACTIVE",
"187","2017-11-10","17:48:00","91","0","0.01","1","ACTIVE",
"188","2017-11-10","17:48:30","123","0","0.01","1","ACTIVE",
"189","2017-11-10","17:49:00","147","0","0.01","1","ACTIVE",
"190","2017-11-10","17:49:30","137","0","0.01","1","ACTIVE",
"191","2017-11-10","17:50:00","14","0","0.01","1","ACTIVE",
"192","2017-11-10","17:50:30","142","0","0.01","1","ACTIVE",
"193","2017-11-10","17:51:00","72","0","0.01","1","ACTIVE",
"194","2017-11-10","17:51:30","12","0","0.01","1","ACTIVE",
"195","2017-11-10","17:52:00","23","0","0.01","1","ACTIVE",
"196","2017-11-10","17:52:30","72","0","0.01","1","ACTIVE",
"197","2017-11-10","17:53:00","81","0","0.01","1","ACTIVE",
"198","2017-11-10","17:53:30","12","0","0.01","1","ACTIVE",
"199","2017-11-10","17:54:00","0","0","0.01","1","ACTIVE",
"200","2017-11-10","17:54:30","195","0","0.08","1","ACTIVE",
"201","2017-11-10","17:55:00","119","0","0.39","1","ACTIVE",
"202","2017-11-10","17:55:30","11","0","0.57","1","ACTIVE",
"203","2017-11-10","17:56:00","17","0","0.58","1","ACTIVE",
"204","2017-11-10","17:56:30","28","0","0.47","1","ACTIVE",
"205","2017-11-10","17:57:00","44","0","0.47","1","ACTIVE",
"206","2017-11-10","17:57:30","123","0","0.35","1","ACTIVE",
"207","2017-11-10","17:58:00","81","0","0.34","1","ACTIVE",
"208","2017-11-10","17:58:30","170","0","0.50","1","ACTIVE",
"209","2017-11-10","17:59:00","94","0","0.40","1","ACTIVE",
"210","2017-11-10","17:59:30","91","0","0.42","1","ACTIVE",
"211","2017-11-10","18:00:00","8","0","0.62","1","ACTIVE",
"212","2017-11-10","18:00:30","69","0","0.44","1","ACTIVE",
"213","2017-11-10","18:01:00","5","0","0.42","1","ACTIVE",
"214","2017-11-10","18:01:30","0","0","0.43","1","ACTIVE",
"215","2017-11-10","18:02:00","75","0","0.50","1","ACTIVE",
"216","2017-11-10","18:02:30","36","0","0.42","1","ACTIVE",
"217","2017-11-10","18:03:00","45","0","0.58","1","ACTIVE",
"218","2017-11-10","18:03:30","72","0","0.63","1","ACTIVE",
"219","2017-11-10","18:04:00","0","0","0.71","0","ACTIVE",
"220","2017-11-10","18:04:30","0","0","0.71","0","ACTIVE",
"221","2017-11-10","18:05:00","6","0","0.71","0","ACTIVE",
"222","2017-11-10","18:05:30","50","0","0.52","1","ACTIVE",
"223","2017-11-10","18:06:00","39","0","0.25","1","ACTIVE",
"224","2017-11-10","18:06:30","23","0","0.32","1","ACTIVE",
"225","2017-11-10","18:07:00","0","0","0.47","0","ACTIVE",
"226","2017-11-10","18:07:30","0","0","0.51","1","ACTIVE",
"227","2017-11-10","18:08:00","72","0","0.30","1","ACTIVE",
"228","2017-11-10","18:08:30","81","0","0.22","1","ACTIVE",
"229","2017-11-10","18:09:00","53","0","0.30","1","ACTIVE",
"230","2017-11-10","18:09:30","5","0","0.45","1","ACTIVE",
"231","2017-11-10","18:10:00","53","0","0.48","1","ACTIVE",
"232","2017-11-10","18:10:30","11","0","0.61","1","ACTIVE",
"233","2017-11-10","18:11:00","109","0","0.48","1","ACTIVE",
"234","2017-11-10","18:11:30","53","0","0.36","1","ACTIVE",
"235","2017-11-10","18:12:00","2","0","0.51","1","ACTIVE",
"236","2017-11-10","18:12:30","19","0","0.48","1","ACTIVE",
"237","2017-11-10","18:13:00","293","0","0.36","1","ACTIVE",
"238","2017-11-10","18:13:30","14","0","0.45","1","ACTIVE",
"239","2017-11-10","18:14:00","2","0","0.52","1","ACTIVE",
"240","2017-11-10","18:14:30","33","0","0.45","1","ACTIVE",
"241","2017-11-10","18:15:00","0","0","0.52","1","ACTIVE",
"242","2017-11-10","18:15:30","47","0","0.49","1","ACTIVE",
"243","2017-11-10","18:16:00","105","0","0.28","1","ACTIVE",
"244","2017-11-10","18:16:30","23","0","0.01","1","ACTIVE",
"245","2017-11-10","18:17:00","66","0","0.10","1","ACTIVE",
"246","2017-11-10","18:17:30","14","0","0.01","1","ACTIVE",
"247","2017-11-10","18:18:00","8","0","0.01","0","ACTIVE",
"248","2017-11-10","18:18:30","5","0","0.01","0","ACTIVE",
"249","2017-11-10","18:19:00","2","0","0.01","0","ACTIVE",
"250","2017-11-10","18:19:30","6","0","0.01","0","ACTIVE",
"251","2017-11-10","18:20:00","12","0","0.32","1","ACTIVE",
"252","2017-11-10","18:20:30","50","0","0.39","1","ACTIVE",
"253","2017-11-10","18:21:00","44","0","0.37","1","ACTIVE",
"254","2017-11-10","18:21:30","6","0","0.58","1","ACTIVE",
"255","2017-11-10","18:22:00","69","0","0.45","1","ACTIVE",
"256","2017-11-10","18:22:30","217","0","0.21","1","ACTIVE",
"257","2017-11-10","18:23:00","114","0","0.14","1","ACTIVE",
"258","2017-11-10","18:23:30","133","0","0.11","1","ACTIVE",
"259","2017-11-10","18:24:00","123","0","0.11","1","ACTIVE",
"260","2017-11-10","18:24:30","72","0","0.10","1","ACTIVE",
"261","2017-11-10","18:25:00","78","0","0.07","1","ACTIVE",
"262","2017-11-10","18:25:30","45","0","0.09","1","ACTIVE",
"263","2017-11-10","18:26:00","97","0","0.07","1","ACTIVE",
"264","2017-11-10","18:26:30","14","0","0.01","1","ACTIVE",
"265","2017-11-10","18:27:00","17","0","0.02","1","ACTIVE",
"266","2017-11-10","18:27:30","91","0","0.08","1","ACTIVE",
"267","2017-11-10","18:28:00","164","0","0.12","1","ACTIVE",
"268","2017-11-10","18:28:30","114","0","0.21","1","ACTIVE",
"269","2017-11-10","18:29:00","94","0","0.22","1","ACTIVE",
"270","2017-11-10","18:29:30","69","0","0.10","1","ACTIVE",
"271","2017-11-10","18:30:00","87","0","0.14","1","ACTIVE",
"272","2017-11-10","18:30:30","170","0","0.09","1","ACTIVE",
"273","2017-11-10","18:31:00","195","0","0.08","1","ACTIVE",
"274","2017-11-10","18:31:30","114","0","0.01","1","ACTIVE",
"275","2017-11-10","18:32:00","0","0","0.01","1","ACTIVE",
"276","2017-11-10","18:32:30","25","0","0.01","1","ACTIVE",
"277","2017-11-10","18:33:00","36","0","0.01","1","ACTIVE",
"278","2017-11-10","18:33:30","16","0","0.01","1","ACTIVE",
"279","2017-11-10","18:34:00","34","0","0.01","1","ACTIVE",
"280","2017-11-10","18:34:30","94","0","0.01","1","ACTIVE",
"281","2017-11-10","18:35:00","11","0","0.01","1","ACTIVE",
"282","2017-11-10","18:35:30","2","0","0.01","1","ACTIVE",
"283","2017-11-10","18:36:00","66","0","0.02","1","ACTIVE",
"284","2017-11-10","18:36:30","0","0","0.01","0","ACTIVE",
"285","2017-11-10","18:37:00","30","0","0.01","1","ACTIVE",
"286","2017-11-10","18:37:30","50","0","0.08","1","ACTIVE",
"287","2017-11-10","18:38:00","28","0","0.32","1","ACTIVE",
"288","2017-11-10","18:38:30","3","0","0.02","0","ACTIVE",
"289","2017-11-10","18:39:00","22","0","0.01","1","ACTIVE",
"290","2017-11-10","18:39:30","2","0","0.01","0","ACTIVE",
"291","2017-11-10","18:40:00","0","0","0.01","0","ACTIVE",
"292","2017-11-10","18:40:30","22","0","0.05","1","ACTIVE",
"293","2017-11-10","18:41:00","50","0","0.02","1","ACTIVE",
"294","2017-11-10","18:41:30","87","0","0.01","1","ACTIVE",
"295","2017-11-10","18:42:00","123","0","0.08","1","ACTIVE",
"296","2017-11-10","18:42:30","128","0","0.15","1","ACTIVE",
"297","2017-11-10","18:43:00","105","0","0.27","1","ACTIVE",
"298","2017-11-10","18:43:30","133","0","0.45","1","ACTIVE",
"299","2017-11-10","18:44:00","128","0","0.55","1","ACTIVE",
"300","2017-11-10","18:44:30","314","0","0.16","1","ACTIVE",
"301","2017-11-10","18:45:00","225","0","0.07","1","ACTIVE",
"302","2017-11-10","18:45:30","164","0","0.08","1","ACTIVE",
"303","2017-11-10","18:46:00","22","0","0.01","1","ACTIVE",
"304","2017-11-10","18:46:30","28","0","0.01","1","ACTIVE",
"305","2017-11-10","18:47:00","22","0","0.01","1","ACTIVE",
"306","2017-11-10","18:47:30","28","0","0.01","1","ACTIVE",
"307","2017-11-10","18:48:00","94","0","0.09","1","ACTIVE",
"308","2017-11-10","18:48:30","91","0","0.07","1","ACTIVE",
"309","2017-11-10","18:49:00","137","0","0.07","1","ACTIVE",
"310","2017-11-10","18:49:30","34","0","0.05","1","ACTIVE",
"311","2017-11-10","18:50:00","303","0","0.01","1","ACTIVE",
"312","2017-11-10","18:50:30","59","0","0.01","1","ACTIVE",
"313","2017-11-10","18:51:00","42","0","0.01","1","ACTIVE",
"314","2017-11-10","18:51:30","395","0","0.01","1","ACTIVE",
"315","2017-11-10","18:52:00","158","0","0.01","1","ACTIVE",
"316","2017-11-10","18:52:30","248","0","0.01","1","ACTIVE",
"317","2017-11-10","18:53:00","119","0","0.07","1","ACTIVE",
"318","2017-11-10","18:53:30","84","0","0.01","1","ACTIVE",
"319","2017-11-10","18:54:00","91","0","0.05","1","ACTIVE",
"320","2017-11-10","18:54:30","6","0","0.05","1","ACTIVE",
"321","2017-11-10","18:55:00","94","0","0.07","1","ACTIVE",
"322","2017-11-10","18:55:30","87","0","0.09","1","ACTIVE",
"323","2017-11-10","18:56:00","53","0","0.04","1","ACTIVE",
"324","2017-11-10","18:56:30","183","0","0.04","1","ACTIVE",
"325","2017-11-10","18:57:00","25","0","0.13","1","ACTIVE",
"326","2017-11-10","18:57:30","8","0","0.16","1","ACTIVE",
"327","2017-11-10","18:58:00","81","0","0.14","1","ACTIVE",
"328","2017-11-10","18:58:30","72","0","0.05","1","ACTIVE",
"329","2017-11-10","18:59:00","357","0","0.01","1","ACTIVE",
"330","2017-11-10","18:59:30","34","0","0.01","1","ACTIVE",
"331","2017-11-10","19:00:00","59","0","0.08","1","ACTIVE",
"332","2017-11-10","19:00:30","56","0","0.09","1","ACTIVE",
"333","2017-11-10","19:01:00","170","0","0.30","1","ACTIVE",
"334","2017-11-10","19:01:30","72","0","0.15","1","ACTIVE",
"335","2017-11-10","19:02:00","5","0","0.15","1","ACTIVE",
"336","2017-11-10","19:02:30","8","0","0.17","1","ACTIVE",
"337","2017-11-10","19:03:00","53","0","0.22","1","ACTIVE",
"338","2017-11-10","19:03:30","50","0","0.18","1","ACTIVE",
"339","2017-11-10","19:04:00","23","0","0.15","1","ACTIVE",
"340","2017-11-10","19:04:30","59","0","0.09","1","ACTIVE",
"341","2017-11-10","19:05:00","137","0","0.22","1","ACTIVE",
"342","2017-11-10","19:05:30","84","0","0.02","1","ACTIVE",
"343","2017-11-10","19:06:00","41","0","0.01","1","ACTIVE",
"344","2017-11-10","19:06:30","14","0","0.10","1","ACTIVE",
"345","2017-11-10","19:07:00","27","0","0.09","1","ACTIVE",
"346","2017-11-10","19:07:30","0","0","0.12","0","ACTIVE",
"347","2017-11-10","19:08:00","6","0","0.14","0","ACTIVE",
"348","2017-11-10","19:08:30","11","0","0.16","1","ACTIVE",
"349","2017-11-10","19:09:00","48","0","0.13","1","ACTIVE",
"350","2017-11-10","19:09:30","17","0","0.17","1","ACTIVE",
"351","2017-11-10","19:10:00","36","0","0.20","1","ACTIVE",
"352","2017-11-10","19:10:30","45","0","0.29","1","ACTIVE",
"353","2017-11-10","19:11:00","69","0","0.52","1","ACTIVE",
"354","2017-11-10","19:11:30","36","0","0.41","1","ACTIVE",
"355","2017-11-10","19:12:00","225","0","0.45","1","ACTIVE",
"356","2017-11-10","19:12:30","39","0","0.47","1","ACTIVE",
"357","2017-11-10","19:13:00","78","0","0.47","1","ACTIVE",
"358","2017-11-10","19:13:30","100","0","0.45","1","ACTIVE",
"359","2017-11-10","19:14:00","225","0","0.39","1","ACTIVE",
"360","2017-11-10","19:14:30","62","0","0.42","1","ACTIVE",
"361","2017-11-10","19:15:00","87","0","0.40","1","ACTIVE",
"362","2017-11-10","19:15:30","30","0","0.44","1","ACTIVE",
"363","2017-11-10","19:16:00","97","0","0.01","1","ACTIVE",
"364","2017-11-10","19:16:30","23","0","0.01","1","ACTIVE",
"365","2017-11-10","19:17:00","16","0","0.01","1","ACTIVE",
"366","2017-11-10","19:17:30","189","0","0.01","1","ACTIVE",
"367","2017-11-10","19:18:00","147","0","0.01","1","ACTIVE",
"368","2017-11-10","19:18:30","105","0","0.01","1","ACTIVE",
"369","2017-11-10","19:19:00","158","0","0.01","1","ACTIVE",
"370","2017-11-10","19:19:30","170","0","0.02","1","ACTIVE",
"371","2017-11-10","19:20:00","91","0","0.01","1","ACTIVE",
"372","2017-11-10","19:20:30","59","0","0.01","1","ACTIVE",
"373","2017-11-10","19:21:00","66","0","0.01","1","ACTIVE",
"374","2017-11-10","19:21:30","81","0","0.15","1","ACTIVE",
"375","2017-11-10","19:22:00","128","0","0.39","1","ACTIVE",
"376","2017-11-10","19:22:30","147","0","0.39","1","ACTIVE",
"377","2017-11-10","19:23:00","151","0","0.45","1","ACTIVE",
"378","2017-11-10","19:23:30","20","0","0.65","1","ACTIVE",
"379","2017-11-10","19:24:00","100","0","0.58","1","ACTIVE",
"380","2017-11-10","19:24:30","16","0","0.39","1","ACTIVE",
"381","2017-11-10","19:25:00","12","0","0.55","1","ACTIVE",
"382","2017-11-10","19:25:30","147","0","0.32","1","ACTIVE",
"383","2017-11-10","19:26:00","72","0","0.51","1","ACTIVE",
"384","2017-11-10","19:26:30","72","0","0.10","1","ACTIVE",
"385","2017-11-10","19:27:00","248","0","0.02","1","ACTIVE",
"386","2017-11-10","19:27:30","142","0","0.01","1","ACTIVE",
"387","2017-11-10","19:28:00","69","0","0.01","1","ACTIVE",
"388","2017-11-10","19:28:30","39","0","0.27","1","ACTIVE",
