"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30064_11_3_2017_11_03_00_AM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30064"
"Data Collection Start Date:","2017-11-03"
"Data Collection Start Time:","11:03:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",
"35","2017-11-03","11:20:00","525","0","72.88","1","ACTIVE",
"36","2017-11-03","11:20:30","272","0","72.88","1","ACTIVE",
"37","2017-11-03","11:21:00","310","0","169.63","1","ACTIVE",
"38","2017-11-03","11:21:30","344","0","33.42","1","ACTIVE",
"39","2017-11-03","11:22:00","291","0","51.54","1","ACTIVE",
"40","2017-11-03","11:22:30","107","0","44.29","1","ACTIVE",
"41","2017-11-03","11:23:00","102","0","25.77","1","ACTIVE",
"42","2017-11-03","11:23:30","107","0","35.66","1","ACTIVE",
"43","2017-11-03","11:24:00","54","0","34.90","1","ACTIVE",
"44","2017-11-03","11:24:30","254","0","36.44","1","ACTIVE",
"45","2017-11-03","11:25:00","206","0","58.69","1","ACTIVE",
"46","2017-11-03","11:25:30","34","0","57.43","1","ACTIVE",
"47","2017-11-03","11:26:00","194","0","44.29","1","ACTIVE",
"48","2017-11-03","11:26:30","322","0","37.24","1","ACTIVE",
"49","2017-11-03","11:27:00","366","0","46.25","1","ACTIVE",
"50","2017-11-03","11:27:30","155","0","49.35","1","ACTIVE",
"51","2017-11-03","11:28:00","222","0","59.97","1","ACTIVE",
"52","2017-11-03","11:28:30","322","0","1919.15","1","ACTIVE",
"53","2017-11-03","11:29:00","246","0","861.08","1","ACTIVE",
"54","2017-11-03","11:29:30","291","0","5086.65","1","ACTIVE",
"55","2017-11-03","11:30:00","291","0","9533.23","1","ACTIVE",
"56","2017-11-03","11:30:30","230","0","6741.02","1","ACTIVE",
"57","2017-11-03","11:31:00","214","0","31378.74","1","ACTIVE",
"58","2017-11-03","11:31:30","222","0","26964.06","1","ACTIVE",
"59","2017-11-03","11:32:00","222","0","50535.16","1","ACTIVE",
"60","2017-11-03","11:32:30","246","0","65536.00","1","ACTIVE",
"61","2017-11-03","11:33:00","162","0","22188.12","1","ACTIVE",
"62","2017-11-03","11:33:30","254","0","3675.56","1","ACTIVE",
"63","2017-11-03","11:34:00","214","0","304.44","1","ACTIVE",
"64","2017-11-03","11:34:30","418","0","899.20","1","ACTIVE",
"65","2017-11-03","11:35:00","461","0","1545.38","1","ACTIVE",
"66","2017-11-03","11:35:30","238","0","861.08","1","ACTIVE",
"67","2017-11-03","11:36:00","310","0","109.99","1","ACTIVE",
"68","2017-11-03","11:36:30","333","0","173.34","1","ACTIVE",
"69","2017-11-03","11:37:00","291","0","245.15","1","ACTIVE",
"70","2017-11-03","11:37:30","432","0","215.27","1","ACTIVE",
"71","2017-11-03","11:38:00","355","0","224.80","1","ACTIVE",
"72","2017-11-03","11:38:30","291","0","234.75","1","ACTIVE",
"73","2017-11-03","11:39:00","446","0","197.40","1","ACTIVE",
"74","2017-11-03","11:39:30","272","0","201.73","1","ACTIVE",
"75","2017-11-03","11:40:00","822","0","219.98","1","ACTIVE",
"76","2017-11-03","11:40:30","771","0","162.44","1","ACTIVE",
"77","2017-11-03","11:41:00","723","0","162.44","1","ACTIVE",
"78","2017-11-03","11:41:30","877","0","189.03","1","ACTIVE",
"79","2017-11-03","11:42:00","747","0","155.55","1","ACTIVE",
"80","2017-11-03","11:42:30","477","0","177.14","1","ACTIVE",
"81","2017-11-03","11:43:00","461","0","169.63","1","ACTIVE",
"82","2017-11-03","11:43:30","432","0","166.00","1","ACTIVE",
"83","2017-11-03","11:44:00","461","0","256.00","1","ACTIVE",
"84","2017-11-03","11:44:30","542","0","169.63","1","ACTIVE",
"85","2017-11-03","11:45:00","446","0","155.55","1","ACTIVE",
"86","2017-11-03","11:45:30","418","0","189.03","1","ACTIVE",
"87","2017-11-03","11:46:00","366","0","215.27","1","ACTIVE",
"88","2017-11-03","11:46:30","542","0","201.73","1","ACTIVE",
"89","2017-11-03","11:47:00","616","0","177.14","1","ACTIVE",
"90","2017-11-03","11:47:30","578","0","193.17","1","ACTIVE",
"91","2017-11-03","11:48:00","616","0","219.98","1","ACTIVE",
"92","2017-11-03","11:48:30","597","0","184.98","1","ACTIVE",
"93","2017-11-03","11:49:00","560","0","206.14","1","ACTIVE",
"94","2017-11-03","11:49:30","578","0","193.17","1","ACTIVE",
"95","2017-11-03","11:50:00","678","0","201.73","1","ACTIVE",
"96","2017-11-03","11:50:30","477","0","229.72","1","ACTIVE",
"97","2017-11-03","11:51:00","432","0","119.95","1","ACTIVE",
"98","2017-11-03","11:51:30","493","0","41.50","1","ACTIVE",
"99","2017-11-03","11:52:00","322","0","8.54","1","ACTIVE",
"100","2017-11-03","11:52:30","493","0","119.95","1","ACTIVE",
"101","2017-11-03","11:53:00","658","0","11.07","1","ACTIVE",
"102","2017-11-03","11:53:30","200","0","109.99","1","ACTIVE",
"103","2017-11-03","11:54:00","392","0","96.59","1","ACTIVE",
"104","2017-11-03","11:54:30","187","0","122.57","1","ACTIVE",
"105","2017-11-03","11:55:00","310","0","71.32","1","ACTIVE",
"106","2017-11-03","11:55:30","272","0","88.57","1","ACTIVE",
"107","2017-11-03","11:56:00","21","0","117.38","1","ACTIVE",
"108","2017-11-03","11:56:30","5","0","125.26","1","ACTIVE",
"109","2017-11-03","11:57:00","107","0","117.38","1","ACTIVE",
"110","2017-11-03","11:57:30","43","0","86.67","1","ACTIVE",
"111","2017-11-03","11:58:00","54","0","92.49","1","ACTIVE",
"112","2017-11-03","11:58:30","2","0","83.00","1","ACTIVE",
"113","2017-11-03","11:59:00","77","0","86.67","1","ACTIVE",
"114","2017-11-03","11:59:30","38","0","83.00","1","ACTIVE",
"115","2017-11-03","12:00:00","27","0","103.07","1","ACTIVE",
"116","2017-11-03","12:00:30","77","0","139.59","1","ACTIVE",
"117","2017-11-03","12:01:00","8","0","86.67","1","ACTIVE",
"118","2017-11-03","12:01:30","117","0","94.52","1","ACTIVE",
"119","2017-11-03","12:02:00","67","0","100.86","1","ACTIVE",
"120","2017-11-03","12:02:30","32","0","94.52","1","ACTIVE",
"121","2017-11-03","12:03:00","96","0","92.49","1","ACTIVE",
"122","2017-11-03","12:03:30","93","0","92.49","1","ACTIVE",
"123","2017-11-03","12:04:00","43","0","69.79","1","ACTIVE",
"124","2017-11-03","12:04:30","86","0","59.97","1","ACTIVE",
"125","2017-11-03","12:05:00","11","0","55.00","1","ACTIVE",
"126","2017-11-03","12:05:30","14","0","64.00","1","ACTIVE",
"127","2017-11-03","12:06:00","61","0","62.63","1","ACTIVE",
"128","2017-11-03","12:06:30","67","0","45.25","1","ACTIVE",
"129","2017-11-03","12:07:00","6","0","46.25","1","ACTIVE",
"130","2017-11-03","12:07:30","90","0","41.50","1","ACTIVE",
"131","2017-11-03","12:08:00","0","0","68.30","0","ACTIVE",
"132","2017-11-03","12:08:30","0","0","53.82","0","ACTIVE",
"133","2017-11-03","12:09:00","0","0","49.35","0","ACTIVE",
"134","2017-11-03","12:09:30","0","0","47.26","0","ACTIVE",
"135","2017-11-03","12:10:00","0","0","49.35","1","ACTIVE",
"136","2017-11-03","12:10:30","0","0","56.20","1","ACTIVE",
"137","2017-11-03","12:11:00","262","0","74.48","1","ACTIVE",
"138","2017-11-03","12:11:30","83","0","72.88","1","ACTIVE",
"139","2017-11-03","12:12:00","136","0","114.86","1","ACTIVE",
"140","2017-11-03","12:12:30","70","0","56.20","1","ACTIVE",
"141","2017-11-03","12:13:00","122","0","46.25","1","ACTIVE",
"142","2017-11-03","12:13:30","21","0","119.95","1","ACTIVE",
"143","2017-11-03","12:14:00","32","0","90.51","1","ACTIVE",
"144","2017-11-03","12:14:30","32","0","24.68","1","ACTIVE",
"145","2017-11-03","12:15:00","29","0","0.01","1","ACTIVE",
"146","2017-11-03","12:15:30","122","0","68.30","1","ACTIVE",
"147","2017-11-03","12:16:00","174","0","130.80","1","ACTIVE",
"148","2017-11-03","12:16:30","40","0","608.87","1","ACTIVE",
"149","2017-11-03","12:17:00","38","0","88.57","1","ACTIVE",
"150","2017-11-03","12:17:30","18","0","109.99","1","ACTIVE",
"151","2017-11-03","12:18:00","0","0","806.90","1","ACTIVE",
"152","2017-11-03","12:18:30","77","0","512.00","1","ACTIVE",
"153","2017-11-03","12:19:00","117","0","103.07","1","ACTIVE",
"154","2017-11-03","12:19:30","131","0","117.38","1","ACTIVE",
"155","2017-11-03","12:20:00","136","0","114.86","1","ACTIVE",
"156","2017-11-03","12:20:30","77","0","100.86","1","ACTIVE",
"157","2017-11-03","12:21:00","99","0","117.38","1","ACTIVE",
"158","2017-11-03","12:21:30","86","0","583.06","1","ACTIVE",
"159","2017-11-03","12:22:00","61","0","256.00","1","ACTIVE",
"160","2017-11-03","12:22:30","70","0","1191.65","1","ACTIVE",
"161","2017-11-03","12:23:00","5","0","103.07","1","ACTIVE",
"162","2017-11-03","12:23:30","48","0","90.51","1","ACTIVE",
"163","2017-11-03","12:24:00","0","0","158.96","1","ACTIVE",
"164","2017-11-03","12:24:30","168","0","139.59","1","ACTIVE",
"165","2017-11-03","12:25:00","80","0","386.35","1","ACTIVE",
"166","2017-11-03","12:25:30","51","0","378.07","1","ACTIVE",
"167","2017-11-03","12:26:00","51","0","412.29","1","ACTIVE",
"168","2017-11-03","12:26:30","22","0","96.59","1","ACTIVE",
"169","2017-11-03","12:27:00","83","0","362.04","1","ACTIVE",
"170","2017-11-03","12:27:30","32","0","2092.85","1","ACTIVE",
"171","2017-11-03","12:28:00","29","0","558.34","1","ACTIVE",
"172","2017-11-03","12:28:30","150","0","311.10","1","ACTIVE",
"173","2017-11-03","12:29:00","40","0","86.67","1","ACTIVE",
"174","2017-11-03","12:29:30","29","0","899.20","1","ACTIVE",
"175","2017-11-03","12:30:00","18","0","1141.13","1","ACTIVE",
"176","2017-11-03","12:30:30","40","0","980.59","1","ACTIVE",
"177","2017-11-03","12:31:00","30","0","918.89","1","ACTIVE",
"178","2017-11-03","12:31:30","0","0","69.79","1","ACTIVE",
"179","2017-11-03","12:32:00","34","0","1613.80","1","ACTIVE",
"180","2017-11-03","12:32:30","83","0","61.29","1","ACTIVE",
"181","2017-11-03","12:33:00","43","0","724.08","1","ACTIVE",
"182","2017-11-03","12:33:30","70","0","1141.13","1","ACTIVE",
"183","2017-11-03","12:34:00","0","0","1579.22","0","ACTIVE",
"184","2017-11-03","12:34:30","8","0","1448.16","0","ACTIVE",
"185","2017-11-03","12:35:00","0","0","2004.12","0","ACTIVE",
"186","2017-11-03","12:35:30","2","0","1386.76","0","ACTIVE",
"187","2017-11-03","12:36:00","14","0","1386.76","1","ACTIVE",
"188","2017-11-03","12:36:30","0","0","939.01","1","ACTIVE",
"189","2017-11-03","12:37:00","194","0","331.99","1","ACTIVE",
"190","2017-11-03","12:37:30","45","0","2138.67","1","ACTIVE",
"191","2017-11-03","12:38:00","19","0","2655.93","1","ACTIVE",
"192","2017-11-03","12:38:30","107","0","3370.51","1","ACTIVE",
"193","2017-11-03","12:39:00","58","0","1386.76","1","ACTIVE",
"194","2017-11-03","12:39:30","16","0","256.00","1","ACTIVE",
"195","2017-11-03","12:40:00","77","0","103.07","1","ACTIVE",
"196","2017-11-03","12:40:30","67","0","112.40","1","ACTIVE",
"197","2017-11-03","12:41:00","0","0","595.83","0","ACTIVE",
"198","2017-11-03","12:41:30","16","0","90.51","1","ACTIVE",
"199","2017-11-03","12:42:00","0","0","109.99","0","ACTIVE",
"200","2017-11-03","12:42:30","0","0","117.38","0","ACTIVE",
"201","2017-11-03","12:43:00","67","0","122.57","1","ACTIVE",
"202","2017-11-03","12:43:30","54","0","234.75","1","ACTIVE",
"203","2017-11-03","12:44:00","26","0","1166.12","1","ACTIVE",
"204","2017-11-03","12:44:30","26","0","523.21","1","ACTIVE",
"205","2017-11-03","12:45:00","13","0","430.54","1","ACTIVE",
"206","2017-11-03","12:45:30","2","0","32.00","0","ACTIVE",
"207","2017-11-03","12:46:00","46","0","77.78","1","ACTIVE",
"208","2017-11-03","12:46:30","0","0","8.92","0","ACTIVE",
"209","2017-11-03","12:47:00","0","0","15.66","1","ACTIVE",
"210","2017-11-03","12:47:30","102","0","71.32","1","ACTIVE",
"211","2017-11-03","12:48:00","96","0","117.38","1","ACTIVE",
"212","2017-11-03","12:48:30","10","0","96.59","1","ACTIVE",
"213","2017-11-03","12:49:00","0","0","32.70","0","ACTIVE",
"214","2017-11-03","12:49:30","0","0","62.63","0","ACTIVE",
"215","2017-11-03","12:50:00","0","0","58.69","0","ACTIVE",
"216","2017-11-03","12:50:30","16","0","74.48","1","ACTIVE",
"217","2017-11-03","12:51:00","38","0","189.03","1","ACTIVE",
"218","2017-11-03","12:51:30","34","0","193.17","1","ACTIVE",
"219","2017-11-03","12:52:00","43","0","215.27","1","ACTIVE",
"220","2017-11-03","12:52:30","0","0","197.40","0","ACTIVE",
"221","2017-11-03","12:53:00","58","0","152.22","1","ACTIVE",
"222","2017-11-03","12:53:30","30","0","128.00","1","ACTIVE",
"223","2017-11-03","12:54:00","0","0","139.59","0","ACTIVE",
"224","2017-11-03","12:54:30","0","0","169.63","0","ACTIVE",
"225","2017-11-03","12:55:00","43","0","77.78","1","ACTIVE",
"226","2017-11-03","12:55:30","2","0","16.35","0","ACTIVE",
"227","2017-11-03","12:56:00","0","0","0.01","0","ACTIVE",
"228","2017-11-03","12:56:30","26","0","69.79","1","ACTIVE",
"229","2017-11-03","12:57:00","11","0","84.82","1","ACTIVE",
"230","2017-11-03","12:57:30","46","0","122.57","1","ACTIVE",
"231","2017-11-03","12:58:00","45","0","51.54","1","ACTIVE",
"232","2017-11-03","12:58:30","0","0","44.29","0","ACTIVE",
"233","2017-11-03","12:59:00","13","0","66.83","1","ACTIVE",
"234","2017-11-03","12:59:30","45","0","72.88","1","ACTIVE",
"235","2017-11-03","13:00:00","46","0","107.63","1","ACTIVE",
"236","2017-11-03","13:00:30","34","0","133.67","1","ACTIVE",
"237","2017-11-03","13:01:00","24","0","210.66","1","ACTIVE",
"238","2017-11-03","13:01:30","282","0","139.59","1","ACTIVE",
"239","2017-11-03","13:02:00","168","0","145.76","1","ACTIVE",
"240","2017-11-03","13:02:30","77","0","125.26","1","ACTIVE",
"241","2017-11-03","13:03:00","45","0","105.33","1","ACTIVE",
"242","2017-11-03","13:03:30","578","0","128.00","1","ACTIVE",
"243","2017-11-03","13:04:00","48","0","439.97","1","ACTIVE",
"244","2017-11-03","13:04:30","0","0","369.97","1","ACTIVE",
"245","2017-11-03","13:05:00","2","0","339.26","1","ACTIVE",
"246","2017-11-03","13:05:30","0","0","622.21","1","ACTIVE",
"247","2017-11-03","13:06:00","117","0","439.97","1","ACTIVE",
"248","2017-11-03","13:06:30","61","0","346.69","1","ACTIVE",
"249","2017-11-03","13:07:00","5","0","117.38","1","ACTIVE",
"250","2017-11-03","13:07:30","50","0","145.76","1","ACTIVE",
"251","2017-11-03","13:08:00","637","0","162.44","1","ACTIVE",
"252","2017-11-03","13:08:30","282","0","145.76","1","ACTIVE",
"253","2017-11-03","13:09:00","11","0","142.64","1","ACTIVE",
"254","2017-11-03","13:09:30","48","0","148.96","1","ACTIVE",
"255","2017-11-03","13:10:00","34","0","166.00","1","ACTIVE",
"256","2017-11-03","13:10:30","70","0","148.96","1","ACTIVE",
"257","2017-11-03","13:11:00","70","0","155.55","1","ACTIVE",
"258","2017-11-03","13:11:30","29","0","158.96","1","ACTIVE",
"259","2017-11-03","13:12:00","38","0","139.59","1","ACTIVE",
"260","2017-11-03","13:12:30","40","0","136.59","1","ACTIVE",
"261","2017-11-03","13:13:00","10","0","139.59","1","ACTIVE",
"262","2017-11-03","13:13:30","24","0","139.59","1","ACTIVE",
"263","2017-11-03","13:14:00","10","0","136.59","1","ACTIVE",
"264","2017-11-03","13:14:30","42","0","142.64","1","ACTIVE",
"265","2017-11-03","13:15:00","51","0","145.76","1","ACTIVE",
"266","2017-11-03","13:15:30","45","0","145.76","1","ACTIVE",
"267","2017-11-03","13:16:00","34","0","148.96","1","ACTIVE",
"268","2017-11-03","13:16:30","22","0","189.03","1","ACTIVE",
"269","2017-11-03","13:17:00","19","0","166.00","1","ACTIVE",
"270","2017-11-03","13:17:30","21","0","169.63","1","ACTIVE",
"271","2017-11-03","13:18:00","22","0","158.96","1","ACTIVE",
"272","2017-11-03","13:18:30","2","0","158.96","0","ACTIVE",
"273","2017-11-03","13:19:00","32","0","152.22","1","ACTIVE",
"274","2017-11-03","13:19:30","29","0","158.96","1","ACTIVE",
"275","2017-11-03","13:20:00","34","0","184.98","1","ACTIVE",
"276","2017-11-03","13:20:30","14","0","148.96","1","ACTIVE",
"277","2017-11-03","13:21:00","27","0","169.63","1","ACTIVE",
"278","2017-11-03","13:21:30","43","0","155.55","1","ACTIVE",
"279","2017-11-03","13:22:00","11","0","155.55","1","ACTIVE",
"280","2017-11-03","13:22:30","14","0","166.00","1","ACTIVE",
"281","2017-11-03","13:23:00","19","0","181.02","1","ACTIVE",
"282","2017-11-03","13:23:30","19","0","173.34","1","ACTIVE",
"283","2017-11-03","13:24:00","21","0","158.96","1","ACTIVE",
"284","2017-11-03","13:24:30","27","0","189.03","1","ACTIVE",
"285","2017-11-03","13:25:00","30","0","158.96","1","ACTIVE",
"286","2017-11-03","13:25:30","16","0","158.96","1","ACTIVE",
"287","2017-11-03","13:26:00","67","0","189.03","1","ACTIVE",
"288","2017-11-03","13:26:30","18","0","142.64","1","ACTIVE",
"289","2017-11-03","13:27:00","2","0","133.67","0","ACTIVE",
"290","2017-11-03","13:27:30","8","0","166.00","0","ACTIVE",
"291","2017-11-03","13:28:00","27","0","162.44","1","ACTIVE",
"292","2017-11-03","13:28:30","26","0","169.63","1","ACTIVE",
"293","2017-11-03","13:29:00","46","0","142.64","1","ACTIVE",
"294","2017-11-03","13:29:30","8","0","173.34","0","ACTIVE",
"295","2017-11-03","13:30:00","11","0","155.55","0","ACTIVE",
"296","2017-11-03","13:30:30","0","0","107.63","0","ACTIVE",
"297","2017-11-03","13:31:00","19","0","84.82","1","ACTIVE",
"298","2017-11-03","13:31:30","2","0","114.86","0","ACTIVE",
"299","2017-11-03","13:32:00","5","0","158.96","0","ACTIVE",
"300","2017-11-03","13:32:30","5","0","162.44","0","ACTIVE",
"301","2017-11-03","13:33:00","0","0","162.44","0","ACTIVE",
"302","2017-11-03","13:33:30","11","0","158.96","0","ACTIVE",
"303","2017-11-03","13:34:00","13","0","130.80","0","ACTIVE",
"304","2017-11-03","13:34:30","10","0","158.96","1","ACTIVE",
"305","2017-11-03","13:35:00","24","0","189.03","1","ACTIVE",
"306","2017-11-03","13:35:30","40","0","256.00","1","ACTIVE",
"307","2017-11-03","13:36:00","29","0","234.75","1","ACTIVE",
"308","2017-11-03","13:36:30","34","0","32.00","1","ACTIVE",
"309","2017-11-03","13:37:00","27","0","32.00","1","ACTIVE",
"310","2017-11-03","13:37:30","58","0","44.29","1","ACTIVE",
"311","2017-11-03","13:38:00","80","0","28.10","1","ACTIVE",
"312","2017-11-03","13:38:30","122","0","30.64","1","ACTIVE",
"313","2017-11-03","13:39:00","5","0","50.43","1","ACTIVE",
"314","2017-11-03","13:39:30","282","0","256.00","1","ACTIVE",
"315","2017-11-03","13:40:00","238","0","16.35","1","ACTIVE",
"316","2017-11-03","13:40:30","432","0","13.45","1","ACTIVE",
"317","2017-11-03","13:41:00","392","0","10.60","1","ACTIVE",
"318","2017-11-03","13:41:30","446","0","38.89","1","ACTIVE",
"319","2017-11-03","13:42:00","77","0","1024.00","1","ACTIVE",
"320","2017-11-03","13:42:30","54","0","77.78","1","ACTIVE",
"321","2017-11-03","13:43:00","310","0","37.24","1","ACTIVE",
"322","2017-11-03","13:43:30","3","0","72.88","1","ACTIVE",
"323","2017-11-03","13:44:00","291","0","32.00","1","ACTIVE",
"324","2017-11-03","13:44:30","446","0","16.35","1","ACTIVE",
"325","2017-11-03","13:45:00","446","0","51.54","1","ACTIVE",
"326","2017-11-03","13:45:30","366","0","583.06","1","ACTIVE",
"327","2017-11-03","13:46:00","493","0","7351.13","1","ACTIVE",
"328","2017-11-03","13:46:30","214","0","1919.15","1","ACTIVE",
"329","2017-11-03","13:47:00","136","0","17109.38","1","ACTIVE",
"330","2017-11-03","13:47:30","181","0","23170.47","1","ACTIVE",
"331","2017-11-03","13:48:00","230","0","1759.87","1","ACTIVE",
"332","2017-11-03","13:48:30","222","0","7351.13","1","ACTIVE",
"333","2017-11-03","13:49:00","187","0","30048.39","1","ACTIVE",
"334","2017-11-03","13:49:30","238","0","2282.26","1","ACTIVE",
"335","2017-11-03","13:50:00","168","0","19483.97","1","ACTIVE",
"336","2017-11-03","13:50:30","238","0","46340.95","1","ACTIVE",
"337","2017-11-03","13:51:00","254","0","38132.94","1","ACTIVE",
"338","2017-11-03","13:51:30","187","0","23170.47","1","ACTIVE",
"339","2017-11-03","13:52:00","194","0","9328.96","1","ACTIVE",
"340","2017-11-03","13:52:30","238","0","9533.23","1","ACTIVE",
"341","2017-11-03","13:53:00","222","0","3838.30","1","ACTIVE",
"342","2017-11-03","13:53:30","246","0","30048.39","1","ACTIVE",
"343","2017-11-03","13:54:00","146","0","23170.47","1","ACTIVE",
"344","2017-11-03","13:54:30","187","0","1046.42","1","ACTIVE",
"345","2017-11-03","13:55:00","194","0","38.89","1","ACTIVE",
"346","2017-11-03","13:55:30","392","0","107.63","1","ACTIVE",
"347","2017-11-03","13:56:00","246","0","177.14","1","ACTIVE",
"348","2017-11-03","13:56:30","146","0","215.27","1","ACTIVE",
"349","2017-11-03","13:57:00","8","0","256.00","1","ACTIVE",
"350","2017-11-03","13:57:30","0","0","256.00","1","ACTIVE",
"351","2017-11-03","13:58:00","126","0","250.51","1","ACTIVE",
"352","2017-11-03","13:58:30","74","0","166.00","1","ACTIVE",
"353","2017-11-03","13:59:00","35","0","166.00","1","ACTIVE",
"354","2017-11-03","13:59:30","64","0","193.17","1","ACTIVE",
"355","2017-11-03","14:00:00","136","0","197.40","1","ACTIVE",
"356","2017-11-03","14:00:30","64","0","193.17","1","ACTIVE",
"357","2017-11-03","14:01:00","107","0","224.80","1","ACTIVE",
"358","2017-11-03","14:01:30","61","0","206.14","1","ACTIVE",
"359","2017-11-03","14:02:00","37","0","206.14","1","ACTIVE",
"360","2017-11-03","14:02:30","146","0","189.03","1","ACTIVE",
"361","2017-11-03","14:03:00","112","0","74.48","1","ACTIVE",
"362","2017-11-03","14:03:30","70","0","72.88","1","ACTIVE",
"363","2017-11-03","14:04:00","168","0","177.14","1","ACTIVE",
"364","2017-11-03","14:04:30","5","0","224.80","1","ACTIVE",
"365","2017-11-03","14:05:00","117","0","94.52","1","ACTIVE",
"366","2017-11-03","14:05:30","22","0","35.66","1","ACTIVE",
"367","2017-11-03","14:06:00","48","0","136.59","1","ACTIVE",
"368","2017-11-03","14:06:30","6","0","62.63","1","ACTIVE",
"369","2017-11-03","14:07:00","45","0","94.52","1","ACTIVE",
"370","2017-11-03","14:07:30","6","0","81.22","1","ACTIVE",
"371","2017-11-03","14:08:00","80","0","177.14","1","ACTIVE",
"372","2017-11-03","14:08:30","96","0","229.72","1","ACTIVE",
"373","2017-11-03","14:09:00","93","0","47.26","1","ACTIVE",
"374","2017-11-03","14:09:30","54","0","62.63","1","ACTIVE",
"375","2017-11-03","14:10:00","222","0","166.00","1","ACTIVE",
"376","2017-11-03","14:10:30","230","0","136.59","1","ACTIVE",
"377","2017-11-03","14:11:00","16","0","193.17","1","ACTIVE",
"378","2017-11-03","14:11:30","46","0","72.88","1","ACTIVE",
"379","2017-11-03","14:12:00","136","0","130.80","1","ACTIVE",
"380","2017-11-03","14:12:30","40","0","44.29","1","ACTIVE",
"381","2017-11-03","14:13:00","38","0","19.44","1","ACTIVE",
"382","2017-11-03","14:13:30","16","0","18.62","1","ACTIVE",
"383","2017-11-03","14:14:00","5","0","26.33","0","ACTIVE",
"384","2017-11-03","14:14:30","11","0","14.36","0","ACTIVE",
"385","2017-11-03","14:15:00","2","0","9.93","0","ACTIVE",
"386","2017-11-03","14:15:30","21","0","12.61","1","ACTIVE",
