"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30020_11_7_2017_10_40_00_AM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30020"
"Data Collection Start Date:","2017-11-07"
"Data Collection Start Time:","10:40:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",

"1","2017-11-07","10:40:00","330","0","39.74","NaN","ACTIVE",
"2","2017-11-07","10:40:30","149","0","71.32","NaN","ACTIVE",
"3","2017-11-07","10:41:00","70","0","53.82","NaN","ACTIVE",
"4","2017-11-07","10:41:30","84","0","69.79","NaN","ACTIVE",
"5","2017-11-07","10:42:00","56","0","83.00","1","ACTIVE",
"6","2017-11-07","10:42:30","42","0","81.22","1","ACTIVE",
"7","2017-11-07","10:43:00","198","0","86.67","1","ACTIVE",
"8","2017-11-07","10:43:30","523","0","50.43","1","ACTIVE",
"9","2017-11-07","10:44:00","416","0","77.78","1","ACTIVE",
"10","2017-11-07","10:44:30","288","0","1116.68","1","ACTIVE",
"11","2017-11-07","10:45:00","389","0","2233.36","1","ACTIVE",
"12","2017-11-07","10:45:30","389","0","1649.14","1","ACTIVE",
"13","2017-11-07","10:46:00","402","0","2383.31","1","ACTIVE",
"14","2017-11-07","10:46:30","377","0","3519.73","1","ACTIVE",
"15","2017-11-07","10:47:00","505","0","4466.72","1","ACTIVE",
"16","2017-11-07","10:47:30","402","0","3838.30","1","ACTIVE",
"17","2017-11-07","10:48:00","402","0","4277.35","1","ACTIVE",
"18","2017-11-07","10:48:30","352","0","2282.26","1","ACTIVE",
"19","2017-11-07","10:49:00","402","0","2185.50","1","ACTIVE",
"20","2017-11-07","10:49:30","473","0","980.59","1","ACTIVE",
"21","2017-11-07","10:50:00","352","0","128.00","1","ACTIVE",
"22","2017-11-07","10:50:30","319","0","51.54","1","ACTIVE",
"23","2017-11-07","10:51:00","198","0","0.01","1","ACTIVE",
"24","2017-11-07","10:51:30","2","0","0.01","1","ACTIVE",
"25","2017-11-07","10:52:00","2","0","0.01","1","ACTIVE",
"26","2017-11-07","10:52:30","11","0","0.01","1","ACTIVE",
"27","2017-11-07","10:53:00","191","0","0.01","1","ACTIVE",
"28","2017-11-07","10:53:30","212","0","5.66","1","ACTIVE",
"29","2017-11-07","10:54:00","319","0","8.72","1","ACTIVE",
"30","2017-11-07","10:54:30","261","0","9.72","1","ACTIVE",
"31","2017-11-07","10:55:00","458","0","7.50","1","ACTIVE",
"32","2017-11-07","10:55:30","594","0","12.61","1","ACTIVE",
"33","2017-11-07","10:56:00","288","0","10.37","1","ACTIVE",
"34","2017-11-07","10:56:30","105","0","13.75","1","ACTIVE",
"35","2017-11-07","10:57:00","244","0","14.05","1","ACTIVE",
"36","2017-11-07","10:57:30","0","0","14.67","1","ACTIVE",
"37","2017-11-07","10:58:00","0","0","14.36","1","ACTIVE",
"38","2017-11-07","10:58:30","0","0","13.45","0","ACTIVE",
"39","2017-11-07","10:59:00","5","0","13.75","1","ACTIVE",
"40","2017-11-07","10:59:30","23","0","14.36","1","ACTIVE",
"41","2017-11-07","11:00:00","112","0","19.44","1","ACTIVE",
"42","2017-11-07","11:00:30","30","0","8.54","1","ACTIVE",
"43","2017-11-07","11:01:00","0","0","8.54","0","ACTIVE",
"44","2017-11-07","11:01:30","0","0","8.72","0","ACTIVE",
"45","2017-11-07","11:02:00","0","0","8.18","0","ACTIVE",
"46","2017-11-07","11:02:30","26","0","8.72","1","ACTIVE",
"47","2017-11-07","11:03:00","0","0","14.05","0","ACTIVE",
"48","2017-11-07","11:03:30","0","0","14.05","1","ACTIVE",
"49","2017-11-07","11:04:00","25","0","14.05","1","ACTIVE",
"50","2017-11-07","11:04:30","70","0","13.75","1","ACTIVE",
"51","2017-11-07","11:05:00","430","0","11.56","1","ACTIVE",
"52","2017-11-07","11:05:30","523","0","26.91","1","ACTIVE",
"53","2017-11-07","11:06:00","594","0","10.37","1","ACTIVE",
"54","2017-11-07","11:06:30","444","0","10.15","1","ACTIVE",
"55","2017-11-07","11:07:00","416","0","103.07","1","ACTIVE",
"56","2017-11-07","11:07:30","402","0","1685.25","1","ACTIVE",
"57","2017-11-07","11:08:00","352","0","3675.56","1","ACTIVE",
"58","2017-11-07","11:08:30","319","0","959.57","1","ACTIVE",
"59","2017-11-07","11:09:00","298","0","19.87","1","ACTIVE",
"60","2017-11-07","11:09:30","540","0","18.22","1","ACTIVE",
"61","2017-11-07","11:10:00","309","0","55.00","1","ACTIVE",
"62","2017-11-07","11:10:30","133","0","38.89","1","ACTIVE",
"63","2017-11-07","11:11:00","149","0","59.97","1","ACTIVE",
"64","2017-11-07","11:11:30","191","0","68.30","1","ACTIVE",
"65","2017-11-07","11:12:00","160","0","12.61","1","ACTIVE",
"66","2017-11-07","11:12:30","70","0","25.77","1","ACTIVE",
"67","2017-11-07","11:13:00","123","0","9.93","1","ACTIVE",
"68","2017-11-07","11:13:30","98","0","12.34","1","ACTIVE",
"69","2017-11-07","11:14:00","177","0","430.54","1","ACTIVE",
"70","2017-11-07","11:14:30","389","0","155.55","1","ACTIVE",
"71","2017-11-07","11:15:00","47","0","189.03","1","ACTIVE",
"72","2017-11-07","11:15:30","123","0","490.29","1","ACTIVE",
"73","2017-11-07","11:16:00","160","0","245.15","1","ACTIVE",
"74","2017-11-07","11:16:30","112","0","166.00","1","ACTIVE",
"75","2017-11-07","11:17:00","160","0","112.40","1","ACTIVE",
"76","2017-11-07","11:17:30","614","0","77.78","1","ACTIVE",
"77","2017-11-07","11:18:00","212","0","193.17","1","ACTIVE",
"78","2017-11-07","11:18:30","352","0","1116.68","1","ACTIVE",
"79","2017-11-07","11:19:00","139","0","2048.00","1","ACTIVE",
"80","2017-11-07","11:19:30","212","0","824.57","1","ACTIVE",
"81","2017-11-07","11:20:00","139","0","595.83","1","ACTIVE",
"82","2017-11-07","11:20:30","9","0","65.40","1","ACTIVE",
"83","2017-11-07","11:21:00","56","0","304.44","1","ACTIVE",
"84","2017-11-07","11:21:30","226","0","708.56","1","ACTIVE",
"85","2017-11-07","11:22:00","123","0","184.98","1","ACTIVE",
"86","2017-11-07","11:22:30","112","0","245.15","1","ACTIVE",
"87","2017-11-07","11:23:00","133","0","77.78","1","ACTIVE",
"88","2017-11-07","11:23:30","98","0","369.97","1","ACTIVE",
"89","2017-11-07","11:24:00","98","0","959.57","1","ACTIVE",
"90","2017-11-07","11:24:30","2","0","2185.50","1","ACTIVE",
"91","2017-11-07","11:25:00","0","0","2896.31","1","ACTIVE",
"92","2017-11-07","11:25:30","160","0","1417.12","1","ACTIVE",
"93","2017-11-07","11:26:00","212","0","939.01","1","ACTIVE",
"94","2017-11-07","11:26:30","117","0","1299.51","1","ACTIVE",
"95","2017-11-07","11:27:00","226","0","459.45","1","ACTIVE",
"96","2017-11-07","11:27:30","9","0","96.59","1","ACTIVE",
"97","2017-11-07","11:28:00","26","0","90.51","1","ACTIVE",
"98","2017-11-07","11:28:30","88","0","11.31","1","ACTIVE",
"99","2017-11-07","11:29:00","2","0","0.77","1","ACTIVE",
"100","2017-11-07","11:29:30","5","0","0.51","0","ACTIVE",
"101","2017-11-07","11:30:00","14","0","0.62","1","ACTIVE",
"102","2017-11-07","11:30:30","9","0","0.39","1","ACTIVE",
"103","2017-11-07","11:31:00","0","0","1.22","1","ACTIVE",
"104","2017-11-07","11:31:30","35","0","1.07","1","ACTIVE",
"105","2017-11-07","11:32:00","123","0","0.72","1","ACTIVE",
"106","2017-11-07","11:32:30","77","0","1919.15","1","ACTIVE",
"107","2017-11-07","11:33:00","105","0","708.56","1","ACTIVE",
"108","2017-11-07","11:33:30","154","0","201.73","1","ACTIVE",
"109","2017-11-07","11:34:00","9","0","245.15","1","ACTIVE",
"110","2017-11-07","11:34:30","42","0","210.66","1","ACTIVE",
"111","2017-11-07","11:35:00","112","0","130.80","1","ACTIVE",
"112","2017-11-07","11:35:30","133","0","100.86","1","ACTIVE",
"113","2017-11-07","11:36:00","117","0","103.07","1","ACTIVE",
"114","2017-11-07","11:36:30","160","0","72.88","1","ACTIVE",
"115","2017-11-07","11:37:00","91","0","68.30","1","ACTIVE",
"116","2017-11-07","11:37:30","558","0","83.00","1","ACTIVE",
"117","2017-11-07","11:38:00","340","0","959.57","1","ACTIVE",
"118","2017-11-07","11:38:30","54","0","148.96","1","ACTIVE",
"119","2017-11-07","11:39:00","49","0","181.02","1","ACTIVE",
"120","2017-11-07","11:39:30","14","0","291.53","1","ACTIVE",
"121","2017-11-07","11:40:00","123","0","148.96","1","ACTIVE",
"122","2017-11-07","11:40:30","95","0","98.70","1","ACTIVE",
"123","2017-11-07","11:41:00","219","0","534.67","1","ACTIVE",
"124","2017-11-07","11:41:30","4","0","1191.65","1","ACTIVE",
"125","2017-11-07","11:42:00","9","0","2233.36","1","ACTIVE",
"126","2017-11-07","11:42:30","35","0","1919.15","1","ACTIVE",
"127","2017-11-07","11:43:00","270","0","421.31","1","ACTIVE",
"128","2017-11-07","11:43:30","319","0","181.02","1","ACTIVE",
"129","2017-11-07","11:44:00","191","0","369.97","1","ACTIVE",
"130","2017-11-07","11:44:30","160","0","339.26","1","ACTIVE",
"131","2017-11-07","11:45:00","49","0","378.07","1","ACTIVE",
"132","2017-11-07","11:45:30","56","0","724.08","1","ACTIVE",
"133","2017-11-07","11:46:00","160","0","546.38","1","ACTIVE",
"134","2017-11-07","11:46:30","0","0","421.31","1","ACTIVE",
"135","2017-11-07","11:47:00","2","0","346.69","1","ACTIVE",
"136","2017-11-07","11:47:30","44","0","291.53","1","ACTIVE",
"137","2017-11-07","11:48:00","21","0","512.00","1","ACTIVE",
"138","2017-11-07","11:48:30","184","0","595.83","1","ACTIVE",
"139","2017-11-07","11:49:00","98","0","86.67","1","ACTIVE",
"140","2017-11-07","11:49:30","5","0","459.45","1","ACTIVE",
"141","2017-11-07","11:50:00","5","0","501.03","1","ACTIVE",
"142","2017-11-07","11:50:30","633","0","173.34","1","ACTIVE",
"143","2017-11-07","11:51:00","298","0","304.44","1","ACTIVE",
"144","2017-11-07","11:51:30","235","0","64.00","1","ACTIVE",
"145","2017-11-07","11:52:00","743","0","40.61","1","ACTIVE",
"146","2017-11-07","11:52:30","352","0","2435.50","1","ACTIVE",
"147","2017-11-07","11:53:00","219","0","2048.00","1","ACTIVE",
"148","2017-11-07","11:53:30","270","0","2092.85","1","ACTIVE",
"149","2017-11-07","11:54:00","330","0","4870.99","1","ACTIVE",
"150","2017-11-07","11:54:30","365","0","2959.73","1","ACTIVE",
"151","2017-11-07","11:55:00","298","0","4664.48","1","ACTIVE",
"152","2017-11-07","11:55:30","365","0","15024.19","1","ACTIVE",
"153","2017-11-07","11:56:00","365","0","11336.99","1","ACTIVE",
"154","2017-11-07","11:56:30","389","0","6888.62","1","ACTIVE",
"155","2017-11-07","11:57:00","365","0","4185.69","1","ACTIVE",
"156","2017-11-07","11:57:30","330","0","4766.62","1","ACTIVE",
"157","2017-11-07","11:58:00","309","0","3444.31","1","ACTIVE",
"158","2017-11-07","11:58:30","212","0","3838.30","1","ACTIVE",
"159","2017-11-07","11:59:00","330","0","5311.86","1","ACTIVE",
"160","2017-11-07","11:59:30","402","0","5792.62","1","ACTIVE",
"161","2017-11-07","12:00:00","279","0","4664.48","1","ACTIVE",
"162","2017-11-07","12:00:30","298","0","4664.48","1","ACTIVE",
"163","2017-11-07","12:01:00","340","0","4664.48","1","ACTIVE",
"164","2017-11-07","12:01:30","614","0","2543.33","1","ACTIVE",
"165","2017-11-07","12:02:00","743","0","3838.30","1","ACTIVE",
"166","2017-11-07","12:02:30","340","0","3838.30","1","ACTIVE",
"167","2017-11-07","12:03:00","298","0","7193.61","1","ACTIVE",
"168","2017-11-07","12:03:30","288","0","5919.46","1","ACTIVE",
"169","2017-11-07","12:04:00","279","0","4185.69","1","ACTIVE",
"170","2017-11-07","12:04:30","212","0","6455.22","1","ACTIVE",
"171","2017-11-07","12:05:00","279","0","5086.65","1","ACTIVE",
"172","2017-11-07","12:05:30","288","0","4277.35","1","ACTIVE",
"173","2017-11-07","12:06:00","288","0","4564.53","1","ACTIVE",
"174","2017-11-07","12:06:30","309","0","5668.50","1","ACTIVE",
"175","2017-11-07","12:07:00","288","0","6181.54","1","ACTIVE",
"176","2017-11-07","12:07:30","340","0","6316.90","1","ACTIVE",
"177","2017-11-07","12:08:00","154","0","7676.59","1","ACTIVE",
"178","2017-11-07","12:08:30","226","0","5198.03","1","ACTIVE",
"179","2017-11-07","12:09:00","244","0","5311.86","1","ACTIVE",
"180","2017-11-07","12:09:30","298","0","5668.50","1","ACTIVE",
"181","2017-11-07","12:10:00","261","0","4096.00","1","ACTIVE",
"182","2017-11-07","12:10:30","279","0","4664.48","1","ACTIVE",
"183","2017-11-07","12:11:00","298","0","4277.35","1","ACTIVE",
"184","2017-11-07","12:11:30","377","0","2488.83","1","ACTIVE",
"185","2017-11-07","12:12:00","594","0","3370.51","1","ACTIVE",
"186","2017-11-07","12:12:30","330","0","1141.13","1","ACTIVE",
"187","2017-11-07","12:13:00","340","0","14.05","1","ACTIVE",
"188","2017-11-07","12:13:30","575","0","52.66","1","ACTIVE",
"189","2017-11-07","12:14:00","288","0","7.34","1","ACTIVE",
"190","2017-11-07","12:14:30","575","0","55.00","1","ACTIVE",
"191","2017-11-07","12:15:00","389","0","43.34","1","ACTIVE",
"192","2017-11-07","12:15:30","430","0","51.54","1","ACTIVE",
"193","2017-11-07","12:16:00","198","0","32.00","1","ACTIVE",
"194","2017-11-07","12:16:30","112","0","56.20","1","ACTIVE",
"195","2017-11-07","12:17:00","319","0","10.60","1","ACTIVE",
"196","2017-11-07","12:17:30","319","0","31.31","1","ACTIVE",
"197","2017-11-07","12:18:00","252","0","51.54","1","ACTIVE",
"198","2017-11-07","12:18:30","244","0","29.34","1","ACTIVE",
"199","2017-11-07","12:19:00","219","0","0.01","1","ACTIVE",
"200","2017-11-07","12:19:30","123","0","0.01","1","ACTIVE",
"201","2017-11-07","12:20:00","91","0","0.01","1","ACTIVE",
"202","2017-11-07","12:20:30","198","0","10.83","1","ACTIVE",
"203","2017-11-07","12:21:00","330","0","37.24","1","ACTIVE",
"204","2017-11-07","12:21:30","540","0","43.34","1","ACTIVE",
"205","2017-11-07","12:22:00","352","0","48.29","1","ACTIVE",
"206","2017-11-07","12:22:30","149","0","86.67","1","ACTIVE",
"207","2017-11-07","12:23:00","252","0","46.25","1","ACTIVE",
"208","2017-11-07","12:23:30","2","0","24.68","1","ACTIVE",
"209","2017-11-07","12:24:00","133","0","57.43","1","ACTIVE",
"210","2017-11-07","12:24:30","219","0","61.29","1","ACTIVE",
"211","2017-11-07","12:25:00","184","0","50.43","1","ACTIVE",
"212","2017-11-07","12:25:30","149","0","40.61","1","ACTIVE",
"213","2017-11-07","12:26:00","252","0","24.68","1","ACTIVE",
"214","2017-11-07","12:26:30","177","0","48.29","1","ACTIVE",
"215","2017-11-07","12:27:00","444","0","65.40","1","ACTIVE",
"216","2017-11-07","12:27:30","244","0","31.31","1","ACTIVE",
"217","2017-11-07","12:28:00","198","0","43.34","1","ACTIVE",
"218","2017-11-07","12:28:30","91","0","11.81","1","ACTIVE",
"219","2017-11-07","12:29:00","160","0","19.44","1","ACTIVE",
"220","2017-11-07","12:29:30","177","0","6.30","1","ACTIVE",
"221","2017-11-07","12:30:00","444","0","23.12","1","ACTIVE",
"222","2017-11-07","12:30:30","7","0","65.40","1","ACTIVE",
"223","2017-11-07","12:31:00","81","0","66.83","1","ACTIVE",
"224","2017-11-07","12:31:30","252","0","48.29","1","ACTIVE",
"225","2017-11-07","12:32:00","60","0","50.43","1","ACTIVE",
"226","2017-11-07","12:32:30","67","0","52.66","1","ACTIVE",
"227","2017-11-07","12:33:00","288","0","61.29","1","ACTIVE",
"228","2017-11-07","12:33:30","191","0","64.00","1","ACTIVE",
"229","2017-11-07","12:34:00","458","0","29.99","1","ACTIVE",
"230","2017-11-07","12:34:30","235","0","59.97","1","ACTIVE",
"231","2017-11-07","12:35:00","279","0","46.25","1","ACTIVE",
"232","2017-11-07","12:35:30","18","0","52.66","1","ACTIVE",
"233","2017-11-07","12:36:00","133","0","55.00","1","ACTIVE",
"234","2017-11-07","12:36:30","144","0","59.97","1","ACTIVE",
"235","2017-11-07","12:37:00","35","0","64.00","1","ACTIVE",
"236","2017-11-07","12:37:30","288","0","57.43","1","ACTIVE",
"237","2017-11-07","12:38:00","352","0","49.35","1","ACTIVE",
"238","2017-11-07","12:38:30","9","0","35.66","1","ACTIVE",
"239","2017-11-07","12:39:00","12","0","35.66","1","ACTIVE",
"240","2017-11-07","12:39:30","28","0","47.26","1","ACTIVE",
"241","2017-11-07","12:40:00","205","0","43.34","1","ACTIVE",
"242","2017-11-07","12:40:30","149","0","64.00","1","ACTIVE",
"243","2017-11-07","12:41:00","154","0","61.29","1","ACTIVE",
"244","2017-11-07","12:41:30","128","0","38.05","1","ACTIVE",
"245","2017-11-07","12:42:00","235","0","48.29","1","ACTIVE",
"246","2017-11-07","12:42:30","56","0","41.50","1","ACTIVE",
"247","2017-11-07","12:43:00","149","0","23.63","1","ACTIVE",
"248","2017-11-07","12:43:30","56","0","47.26","1","ACTIVE",
"249","2017-11-07","12:44:00","53","0","51.54","1","ACTIVE",
"250","2017-11-07","12:44:30","112","0","58.69","1","ACTIVE",
"251","2017-11-07","12:45:00","270","0","69.79","1","ACTIVE",
"252","2017-11-07","12:45:30","95","0","52.66","1","ACTIVE",
"253","2017-11-07","12:46:00","42","0","59.97","1","ACTIVE",
"254","2017-11-07","12:46:30","133","0","57.43","1","ACTIVE",
"255","2017-11-07","12:47:00","16","0","74.48","1","ACTIVE",
"256","2017-11-07","12:47:30","95","0","81.22","1","ACTIVE",
"257","2017-11-07","12:48:00","46","0","59.97","1","ACTIVE",
"258","2017-11-07","12:48:30","198","0","32.70","1","ACTIVE",
"259","2017-11-07","12:49:00","184","0","24.15","1","ACTIVE",
"260","2017-11-07","12:49:30","12","0","32.70","1","ACTIVE",
"261","2017-11-07","12:50:00","0","0","35.66","1","ACTIVE",
"262","2017-11-07","12:50:30","81","0","64.00","1","ACTIVE",
"263","2017-11-07","12:51:00","84","0","58.69","1","ACTIVE",
"264","2017-11-07","12:51:30","191","0","14.05","1","ACTIVE",
"265","2017-11-07","12:52:00","444","0","77.78","1","ACTIVE",
"266","2017-11-07","12:52:30","109","0","42.41","1","ACTIVE",
"267","2017-11-07","12:53:00","91","0","52.66","1","ACTIVE",
"268","2017-11-07","12:53:30","0","0","18.22","1","ACTIVE",
"269","2017-11-07","12:54:00","0","0","11.81","1","ACTIVE",
"270","2017-11-07","12:54:30","35","0","2.89","1","ACTIVE",
"271","2017-11-07","12:55:00","26","0","0.21","1","ACTIVE",
"272","2017-11-07","12:55:30","0","0","0.01","1","ACTIVE",
"273","2017-11-07","12:56:00","0","0","0.01","1","ACTIVE",
"274","2017-11-07","12:56:30","288","0","1.87","1","ACTIVE",
"275","2017-11-07","12:57:00","117","0","0.05","1","ACTIVE",
"276","2017-11-07","12:57:30","123","0","0.32","1","ACTIVE",
"277","2017-11-07","12:58:00","0","0","0.06","1","ACTIVE",
"278","2017-11-07","12:58:30","84","0","0.21","1","ACTIVE",
"279","2017-11-07","12:59:00","279","0","32.70","1","ACTIVE",
"280","2017-11-07","12:59:30","102","0","40.61","1","ACTIVE",
"281","2017-11-07","13:00:00","37","0","43.34","1","ACTIVE",
"282","2017-11-07","13:00:30","7","0","21.67","1","ACTIVE",
"283","2017-11-07","13:01:00","46","0","15.32","1","ACTIVE",
"284","2017-11-07","13:01:30","46","0","7.66","1","ACTIVE",
"285","2017-11-07","13:02:00","26","0","10.37","1","ACTIVE",
"286","2017-11-07","13:02:30","88","0","38.05","1","ACTIVE",
"287","2017-11-07","13:03:00","139","0","42.41","1","ACTIVE",
"288","2017-11-07","13:03:30","56","0","18.62","1","ACTIVE",
"289","2017-11-07","13:04:00","91","0","8.72","1","ACTIVE",
"290","2017-11-07","13:04:30","123","0","0.01","1","ACTIVE",
"291","2017-11-07","13:05:00","117","0","0.56","1","ACTIVE",
"292","2017-11-07","13:05:30","9","0","0.01","1","ACTIVE",
"293","2017-11-07","13:06:00","261","0","5.19","1","ACTIVE",
"294","2017-11-07","13:06:30","377","0","17.83","1","ACTIVE",
"295","2017-11-07","13:07:00","340","0","21.67","1","ACTIVE",
"296","2017-11-07","13:07:30","270","0","1.07","1","ACTIVE",
"297","2017-11-07","13:08:00","170","0","0.01","1","ACTIVE",
"298","2017-11-07","13:08:30","139","0","0.01","1","ACTIVE",
"299","2017-11-07","13:09:00","32","0","0.02","1","ACTIVE",
"300","2017-11-07","13:09:30","18","0","0.01","1","ACTIVE",
"301","2017-11-07","13:10:00","95","0","2.33","1","ACTIVE",
"302","2017-11-07","13:10:30","298","0","20.75","1","ACTIVE",
"303","2017-11-07","13:11:00","505","0","68.30","1","ACTIVE",
"304","2017-11-07","13:11:30","365","0","72.88","1","ACTIVE",
"305","2017-11-07","13:12:00","244","0","65.40","1","ACTIVE",
"306","2017-11-07","13:12:30","288","0","69.79","1","ACTIVE",
"307","2017-11-07","13:13:00","340","0","51.54","1","ACTIVE",
"308","2017-11-07","13:13:30","102","0","32.70","1","ACTIVE",
"309","2017-11-07","13:14:00","219","0","69.79","1","ACTIVE",
"310","2017-11-07","13:14:30","84","0","16.35","1","ACTIVE",
"311","2017-11-07","13:15:00","117","0","18.22","1","ACTIVE",
"312","2017-11-07","13:15:30","40","0","45.25","1","ACTIVE",
"313","2017-11-07","13:16:00","261","0","52.66","1","ACTIVE",
"314","2017-11-07","13:16:30","51","0","49.35","1","ACTIVE",
"315","2017-11-07","13:17:00","81","0","65.40","1","ACTIVE",
"316","2017-11-07","13:17:30","184","0","86.67","1","ACTIVE",
"317","2017-11-07","13:18:00","191","0","34.90","1","ACTIVE",
"318","2017-11-07","13:18:30","74","0","12.88","1","ACTIVE",
"319","2017-11-07","13:19:00","165","0","11.56","1","ACTIVE",
"320","2017-11-07","13:19:30","81","0","11.56","1","ACTIVE",
"321","2017-11-07","13:20:00","40","0","8.35","1","ACTIVE",
"322","2017-11-07","13:20:30","112","0","6.58","1","ACTIVE",
"323","2017-11-07","13:21:00","149","0","7.03","1","ACTIVE",
"324","2017-11-07","13:21:30","235","0","12.88","1","ACTIVE",
"325","2017-11-07","13:22:00","51","0","7.03","1","ACTIVE",
"326","2017-11-07","13:22:30","109","0","4.65","1","ACTIVE",
"327","2017-11-07","13:23:00","102","0","1.02","1","ACTIVE",
"328","2017-11-07","13:23:30","252","0","0.61","1","ACTIVE",
"329","2017-11-07","13:24:00","212","0","0.75","1","ACTIVE",
"330","2017-11-07","13:24:30","235","0","0.77","1","ACTIVE",
"331","2017-11-07","13:25:00","219","0","0.66","1","ACTIVE",
"332","2017-11-07","13:25:30","60","0","0.86","1","ACTIVE",
"333","2017-11-07","13:26:00","165","0","14.99","1","ACTIVE",
"334","2017-11-07","13:26:30","88","0","52.66","1","ACTIVE",
"335","2017-11-07","13:27:00","46","0","57.43","1","ACTIVE",
"336","2017-11-07","13:27:30","139","0","43.34","1","ACTIVE",
"337","2017-11-07","13:28:00","149","0","7.50","1","ACTIVE",
"338","2017-11-07","13:28:30","177","0","28.72","1","ACTIVE",
"339","2017-11-07","13:29:00","67","0","8.00","1","ACTIVE",
"340","2017-11-07","13:29:30","37","0","3.08","1","ACTIVE",
"341","2017-11-07","13:30:00","63","0","8.18","1","ACTIVE",
"342","2017-11-07","13:30:30","252","0","9.93","1","ACTIVE",
"343","2017-11-07","13:31:00","128","0","15.32","1","ACTIVE",
"344","2017-11-07","13:31:30","139","0","9.72","1","ACTIVE",
"345","2017-11-07","13:32:00","252","0","7.34","1","ACTIVE",
"346","2017-11-07","13:32:30","319","0","14.05","1","ACTIVE",
"347","2017-11-07","13:33:00","70","0","50.43","1","ACTIVE",
"348","2017-11-07","13:33:30","177","0","13.75","1","ACTIVE",
"349","2017-11-07","13:34:00","298","0","23.12","1","ACTIVE",
"350","2017-11-07","13:34:30","219","0","9.93","1","ACTIVE",
"351","2017-11-07","13:35:00","177","0","8.00","1","ACTIVE",
"352","2017-11-07","13:35:30","226","0","8.72","1","ACTIVE",
"353","2017-11-07","13:36:00","219","0","8.72","1","ACTIVE",
"354","2017-11-07","13:36:30","402","0","10.37","1","ACTIVE",
"355","2017-11-07","13:37:00","575","0","4.09","1","ACTIVE",
"356","2017-11-07","13:37:30","235","0","14.05","1","ACTIVE",
"357","2017-11-07","13:38:00","235","0","13.45","1","ACTIVE",
"358","2017-11-07","13:38:30","252","0","12.61","1","ACTIVE",
"359","2017-11-07","13:39:00","56","0","18.62","1","ACTIVE",
"360","2017-11-07","13:39:30","154","0","21.20","1","ACTIVE",
"361","2017-11-07","13:40:00","91","0","4.97","1","ACTIVE",
"362","2017-11-07","13:40:30","12","0","5.42","1","ACTIVE",
"363","2017-11-07","13:41:00","46","0","5.66","1","ACTIVE",
"364","2017-11-07","13:41:30","219","0","3.83","1","ACTIVE",
"365","2017-11-07","13:42:00","330","0","11.56","1","ACTIVE",
"366","2017-11-07","13:42:30","226","0","12.34","1","ACTIVE",
"367","2017-11-07","13:43:00","205","0","22.14","1","ACTIVE",
"368","2017-11-07","13:43:30","252","0","11.31","1","ACTIVE",
"369","2017-11-07","13:44:00","205","0","4.09","1","ACTIVE",
"370","2017-11-07","13:44:30","319","0","7.03","1","ACTIVE",
"371","2017-11-07","13:45:00","309","0","57.43","1","ACTIVE",
"372","2017-11-07","13:45:30","575","0","33.42","1","ACTIVE",
"373","2017-11-07","13:46:00","389","0","32.70","1","ACTIVE",
"374","2017-11-07","13:46:30","112","0","14.36","1","ACTIVE",
"375","2017-11-07","13:47:00","28","0","7.03","1","ACTIVE",
"376","2017-11-07","13:47:30","165","0","32.70","1","ACTIVE",
"377","2017-11-07","13:48:00","205","0","4.65","1","ACTIVE",
"378","2017-11-07","13:48:30","205","0","0.55","1","ACTIVE",
"379","2017-11-07","13:49:00","458","0","77.78","1","ACTIVE",
"380","2017-11-07","13:49:30","473","0","92.49","1","ACTIVE",
"381","2017-11-07","13:50:00","402","0","32.70","1","ACTIVE",
"382","2017-11-07","13:50:30","198","0","8.00","1","ACTIVE",
"383","2017-11-07","13:51:00","49","0","16.71","1","ACTIVE",
"384","2017-11-07","13:51:30","49","0","19.87","1","ACTIVE",
"385","2017-11-07","13:52:00","252","0","64.00","1","ACTIVE",
"386","2017-11-07","13:52:30","288","0","62.63","1","ACTIVE",
"387","2017-11-07","13:53:00","133","0","12.88","1","ACTIVE",
"388","2017-11-07","13:53:30","160","0","12.34","1","ACTIVE",
"389","2017-11-07","13:54:00","226","0","24.15","1","ACTIVE",
"390","2017-11-07","13:54:30","91","0","18.62","1","ACTIVE",
"391","2017-11-07","13:55:00","340","0","18.22","1","ACTIVE",
"392","2017-11-07","13:55:30","77","0","7.03","1","ACTIVE",
"393","2017-11-07","13:56:00","144","0","7.50","1","ACTIVE",
"394","2017-11-07","13:56:30","84","0","10.37","1","ACTIVE",
"395","2017-11-07","13:57:00","219","0","4.36","1","ACTIVE",
"396","2017-11-07","13:57:30","365","0","72.88","1","ACTIVE",
"397","2017-11-07","13:58:00","191","0","56.20","1","ACTIVE",
"398","2017-11-07","13:58:30","191","0","7.66","1","ACTIVE",
