"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\R56_Sept CSV Files\100126_5_5_2017_12_00_00_PM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","100126"
"Data Collection Start Date:","2017-05-05"
"Data Collection Start Time:","12:00:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",

"1","2017-05-05","12:00:00","51","0","39.74","NaN","ACTIVE",
"2","2017-05-05","12:00:30","66","0","0.41","NaN","ACTIVE",
"3","2017-05-05","12:01:00","82","0","0.72","NaN","ACTIVE",
"4","2017-05-05","12:01:30","134","0","1.11","NaN","ACTIVE",
"5","2017-05-05","12:02:00","0","0","1.41","1","ACTIVE",
"6","2017-05-05","12:02:30","0","0","1.79","1","ACTIVE",
"7","2017-05-05","12:03:00","5","0","1.02","1","ACTIVE",
"8","2017-05-05","12:03:30","73","0","0.65","1","ACTIVE",
"9","2017-05-05","12:04:00","204","0","0.44","1","ACTIVE",
"10","2017-05-05","12:04:30","0","0","0.45","1","ACTIVE",
"11","2017-05-05","12:05:00","0","0","0.45","1","ACTIVE",
"12","2017-05-05","12:05:30","0","0","0.45","0","ACTIVE",
"13","2017-05-05","12:06:00","0","0","0.45","0","ACTIVE",
"14","2017-05-05","12:06:30","82","0","1.02","1","ACTIVE",
"15","2017-05-05","12:07:00","0","0","0.55","0","ACTIVE",
"16","2017-05-05","12:07:30","0","0","0.55","0","ACTIVE",
"17","2017-05-05","12:08:00","0","0","0.55","0","ACTIVE",
"18","2017-05-05","12:08:30","0","0","0.55","0","ACTIVE",
"19","2017-05-05","12:09:00","0","0","0.55","0","ACTIVE",
"20","2017-05-05","12:09:30","57","0","0.45","1","ACTIVE",
"21","2017-05-05","12:10:00","0","0","0.35","0","ACTIVE",
"22","2017-05-05","12:10:30","0","0","0.35","0","ACTIVE",
"23","2017-05-05","12:11:00","0","0","0.35","1","ACTIVE",
"24","2017-05-05","12:11:30","17","0","0.34","1","ACTIVE",
"25","2017-05-05","12:12:00","6","0","0.40","1","ACTIVE",
"26","2017-05-05","12:12:30","329","0","26.91","1","ACTIVE",
"27","2017-05-05","12:13:00","503","0","53.82","1","ACTIVE",
"28","2017-05-05","12:13:30","812","0","28.72","1","ACTIVE",
"29","2017-05-05","12:14:00","553","0","84.82","1","ACTIVE",
"30","2017-05-05","12:14:30","839","0","29.99","1","ACTIVE",
"31","2017-05-05","12:15:00","714","0","84.82","1","ACTIVE",
"32","2017-05-05","12:15:30","387","0","74.48","1","ACTIVE",
"33","2017-05-05","12:16:00","70","0","37.24","1","ACTIVE",
"34","2017-05-05","12:16:30","487","0","279.17","1","ACTIVE",
"35","2017-05-05","12:17:00","297","0","789.61","1","ACTIVE",
"36","2017-05-05","12:17:30","340","0","173.34","1","ACTIVE",
"37","2017-05-05","12:18:00","191","0","83.00","1","ACTIVE",
"38","2017-05-05","12:18:30","185","0","83.00","1","ACTIVE",
"39","2017-05-05","12:19:00","149","0","76.11","1","ACTIVE",
"40","2017-05-05","12:19:30","362","0","79.48","1","ACTIVE",
"41","2017-05-05","12:20:00","503","0","125.26","1","ACTIVE",
"42","2017-05-05","12:20:30","375","0","119.95","1","ACTIVE",
"43","2017-05-05","12:21:00","340","0","69.79","1","ACTIVE",
"44","2017-05-05","12:21:30","471","0","96.59","1","ACTIVE",
"45","2017-05-05","12:22:00","608","0","72.88","1","ACTIVE",
"46","2017-05-05","12:22:30","185","0","17.83","1","ACTIVE",
"47","2017-05-05","12:23:00","714","0","229.72","1","ACTIVE",
"48","2017-05-05","12:23:30","670","0","3090.77","1","ACTIVE",
"49","2017-05-05","12:24:00","762","0","708.56","1","ACTIVE",
"50","2017-05-05","12:24:30","76","0","490.29","1","ACTIVE",
"51","2017-05-05","12:25:00","362","0","523.21","1","ACTIVE",
"52","2017-05-05","12:25:30","427","0","635.83","1","ACTIVE",
"53","2017-05-05","12:26:00","130","0","789.61","1","ACTIVE",
"54","2017-05-05","12:26:30","471","0","412.29","1","ACTIVE",
"55","2017-05-05","12:27:00","362","0","756.14","1","ACTIVE",
"56","2017-05-05","12:27:30","288","0","899.20","1","ACTIVE",
"57","2017-05-05","12:28:00","455","0","724.08","1","ACTIVE",
"58","2017-05-05","12:28:30","36","0","939.01","1","ACTIVE",
"59","2017-05-05","12:29:00","40","0","824.57","1","ACTIVE",
"60","2017-05-05","12:29:30","33","0","512.00","1","ACTIVE",
"61","2017-05-05","12:30:00","46","0","595.83","1","ACTIVE",
"62","2017-05-05","12:30:30","149","0","663.98","1","ACTIVE",
"63","2017-05-05","12:31:00","670","0","663.98","1","ACTIVE",
"64","2017-05-05","12:31:30","536","0","9955.31","1","ACTIVE",
"65","2017-05-05","12:32:00","714","0","3596.80","1","ACTIVE",
"66","2017-05-05","12:32:30","692","0","12098.16","1","ACTIVE",
"67","2017-05-05","12:33:00","471","0","708.56","1","ACTIVE",
"68","2017-05-05","12:33:30","198","0","3158.45","1","ACTIVE",
"69","2017-05-05","12:34:00","57","0","2896.31","1","ACTIVE",
"70","2017-05-05","12:34:30","362","0","7193.61","1","ACTIVE",
"71","2017-05-05","12:35:00","487","0","11838.92","1","ACTIVE",
"72","2017-05-05","12:35:30","471","0","11838.92","1","ACTIVE",
"73","2017-05-05","12:36:00","553","0","5198.03","1","ACTIVE",
"74","2017-05-05","12:36:30","536","0","5198.03","1","ACTIVE",
"75","2017-05-05","12:37:00","629","0","9328.96","1","ACTIVE",
"76","2017-05-05","12:37:30","455","0","3090.77","1","ACTIVE",
"77","2017-05-05","12:38:00","812","0","6455.22","1","ACTIVE",
"78","2017-05-05","12:38:30","649","0","1386.76","1","ACTIVE",
"79","2017-05-05","12:39:00","387","0","4096.00","1","ACTIVE",
"80","2017-05-05","12:39:30","518","0","96.59","1","ACTIVE",
"81","2017-05-05","12:40:00","375","0","169.63","1","ACTIVE",
"82","2017-05-05","12:40:30","518","0","114.86","1","ACTIVE",
"83","2017-05-05","12:41:00","172","0","81.22","1","ACTIVE",
"84","2017-05-05","12:41:30","259","0","86.67","1","ACTIVE",
"85","2017-05-05","12:42:00","269","0","74.48","1","ACTIVE",
"86","2017-05-05","12:42:30","243","0","65.40","1","ACTIVE",
"87","2017-05-05","12:43:00","518","0","1479.87","1","ACTIVE",
"88","2017-05-05","12:43:30","288","0","1722.16","1","ACTIVE",
"89","2017-05-05","12:44:00","362","0","1722.16","1","ACTIVE",
"90","2017-05-05","12:44:30","441","0","5086.65","1","ACTIVE",
"91","2017-05-05","12:45:00","329","0","122.57","1","ACTIVE",
"92","2017-05-05","12:45:30","318","0","107.63","1","ACTIVE",
"93","2017-05-05","12:46:00","318","0","77.78","1","ACTIVE",
"94","2017-05-05","12:46:30","375","0","57.43","1","ACTIVE",
"95","2017-05-05","12:47:00","553","0","25.77","1","ACTIVE",
"96","2017-05-05","12:47:30","589","0","11.56","1","ACTIVE",
"97","2017-05-05","12:48:00","235","0","10.60","1","ACTIVE",
"98","2017-05-05","12:48:30","400","0","45.25","1","ACTIVE",
"99","2017-05-05","12:49:00","251","0","9.31","1","ACTIVE",
"100","2017-05-05","12:49:30","412","0","2435.50","1","ACTIVE",
"101","2017-05-05","12:50:00","329","0","2282.26","1","ACTIVE",
"102","2017-05-05","12:50:30","243","0","13777.25","1","ACTIVE",
"103","2017-05-05","12:51:00","269","0","3227.61","1","ACTIVE",
"104","2017-05-05","12:51:30","570","0","2896.31","1","ACTIVE",
"105","2017-05-05","12:52:00","608","0","1759.87","1","ACTIVE",
"106","2017-05-05","12:52:30","714","0","4664.48","1","ACTIVE",
"107","2017-05-05","12:53:00","487","0","4664.48","1","ACTIVE",
"108","2017-05-05","12:53:30","589","0","2383.31","1","ACTIVE",
"109","2017-05-05","12:54:00","503","0","4466.72","1","ACTIVE",
"110","2017-05-05","12:54:30","570","0","3024.54","1","ACTIVE",
"111","2017-05-05","12:55:00","503","0","4870.99","1","ACTIVE",
"112","2017-05-05","12:55:30","455","0","3298.28","1","ACTIVE",
"113","2017-05-05","12:56:00","471","0","3298.28","1","ACTIVE",
"114","2017-05-05","12:56:30","487","0","2383.31","1","ACTIVE",
"115","2017-05-05","12:57:00","487","0","2092.85","1","ACTIVE",
"116","2017-05-05","12:57:30","589","0","1837.78","1","ACTIVE",
"117","2017-05-05","12:58:00","503","0","1878.02","1","ACTIVE",
"118","2017-05-05","12:58:30","455","0","3024.54","1","ACTIVE",
"119","2017-05-05","12:59:00","455","0","3756.05","1","ACTIVE",
"120","2017-05-05","12:59:30","503","0","3158.45","1","ACTIVE",
"121","2017-05-05","13:00:00","455","0","6596.57","1","ACTIVE",
"122","2017-05-05","13:00:30","487","0","3298.28","1","ACTIVE",
"123","2017-05-05","13:01:00","362","0","1479.87","1","ACTIVE",
"124","2017-05-05","13:01:30","400","0","6049.08","1","ACTIVE",
"125","2017-05-05","13:02:00","487","0","92.49","1","ACTIVE",
"126","2017-05-05","13:02:30","455","0","94.52","1","ACTIVE",
"127","2017-05-05","13:03:00","387","0","39.74","1","ACTIVE",
"128","2017-05-05","13:03:30","441","0","16.35","1","ACTIVE",
"129","2017-05-05","13:04:00","318","0","20.75","1","ACTIVE",
"130","2017-05-05","13:04:30","362","0","43.34","1","ACTIVE",
"131","2017-05-05","13:05:00","329","0","36.44","1","ACTIVE",
"132","2017-05-05","13:05:30","307","0","29.34","1","ACTIVE",
"133","2017-05-05","13:06:00","269","0","49.35","1","ACTIVE",
"134","2017-05-05","13:06:30","329","0","28.72","1","ACTIVE",
"135","2017-05-05","13:07:00","27","0","13.45","1","ACTIVE",
"136","2017-05-05","13:07:30","340","0","13.45","1","ACTIVE",
"137","2017-05-05","13:08:00","185","0","40.61","1","ACTIVE",
"138","2017-05-05","13:08:30","101","0","31.31","1","ACTIVE",
"139","2017-05-05","13:09:00","191","0","12.34","1","ACTIVE",
"140","2017-05-05","13:09:30","66","0","37.24","1","ACTIVE",
"141","2017-05-05","13:10:00","185","0","51.54","1","ACTIVE",
"142","2017-05-05","13:10:30","259","0","44.29","1","ACTIVE",
"143","2017-05-05","13:11:00","166","0","14.05","1","ACTIVE",
"144","2017-05-05","13:11:30","307","0","23.63","1","ACTIVE",
"145","2017-05-05","13:12:00","412","0","6455.22","1","ACTIVE",
"146","2017-05-05","13:12:30","387","0","18657.91","1","ACTIVE",
"147","2017-05-05","13:13:00","340","0","2896.31","1","ACTIVE",
"148","2017-05-05","13:13:30","518","0","8016.46","1","ACTIVE",
"149","2017-05-05","13:14:00","487","0","5547.03","1","ACTIVE",
"150","2017-05-05","13:14:30","455","0","5792.62","1","ACTIVE",
"151","2017-05-05","13:15:00","570","0","4766.62","1","ACTIVE",
"152","2017-05-05","13:15:30","536","0","5668.50","1","ACTIVE",
"153","2017-05-05","13:16:00","455","0","2488.83","1","ACTIVE",
"154","2017-05-05","13:16:30","553","0","3298.28","1","ACTIVE",
"155","2017-05-05","13:17:00","536","0","3444.31","1","ACTIVE",
"156","2017-05-05","13:17:30","553","0","18258.11","1","ACTIVE",
"157","2017-05-05","13:18:00","518","0","10173.30","1","ACTIVE",
"158","2017-05-05","13:18:30","471","0","8016.46","1","ACTIVE",
"159","2017-05-05","13:19:00","441","0","12098.16","1","ACTIVE",
"160","2017-05-05","13:19:30","629","0","19483.97","1","ACTIVE",
"161","2017-05-05","13:20:00","518","0","20346.60","1","ACTIVE",
"162","2017-05-05","13:20:30","553","0","20792.13","1","ACTIVE",
"163","2017-05-05","13:21:00","441","0","595.83","1","ACTIVE",
"164","2017-05-05","13:21:30","570","0","189.03","1","ACTIVE",
"165","2017-05-05","13:22:00","387","0","10.15","1","ACTIVE",
"166","2017-05-05","13:22:30","340","0","25.22","1","ACTIVE",
"167","2017-05-05","13:23:00","307","0","41.50","1","ACTIVE",
"168","2017-05-05","13:23:30","139","0","56.20","1","ACTIVE",
"169","2017-05-05","13:24:00","318","0","189.03","1","ACTIVE",
"170","2017-05-05","13:24:30","153","0","69.79","1","ACTIVE",
"171","2017-05-05","13:25:00","351","0","88.57","1","ACTIVE",
"172","2017-05-05","13:25:30","387","0","166.00","1","ACTIVE",
"173","2017-05-05","13:26:00","149","0","166.00","1","ACTIVE",
"174","2017-05-05","13:26:30","130","0","239.89","1","ACTIVE",
"175","2017-05-05","13:27:00","144","0","256.00","1","ACTIVE",
"176","2017-05-05","13:27:30","172","0","430.54","1","ACTIVE",
"177","2017-05-05","13:28:00","32","0","148.96","1","ACTIVE",
"178","2017-05-05","13:28:30","134","0","273.19","1","ACTIVE",
"179","2017-05-05","13:29:00","125","0","469.51","1","ACTIVE",
"180","2017-05-05","13:29:30","111","0","297.91","1","ACTIVE",
"181","2017-05-05","13:30:00","49","0","122.57","1","ACTIVE",
"182","2017-05-05","13:30:30","0","0","51.54","1","ACTIVE",
"183","2017-05-05","13:31:00","0","0","38.89","1","ACTIVE",
"184","2017-05-05","13:31:30","288","0","155.55","1","ACTIVE",
"185","2017-05-05","13:32:00","235","0","21.67","1","ACTIVE",
"186","2017-05-05","13:32:30","82","0","378.07","1","ACTIVE",
"187","2017-05-05","13:33:00","24","0","158.96","1","ACTIVE",
"188","2017-05-05","13:33:30","54","0","130.80","1","ACTIVE",
"189","2017-05-05","13:34:00","0","0","173.34","1","ACTIVE",
"190","2017-05-05","13:34:30","30","0","394.81","1","ACTIVE",
"191","2017-05-05","13:35:00","120","0","362.04","1","ACTIVE",
"192","2017-05-05","13:35:30","82","0","256.00","1","ACTIVE",
"193","2017-05-05","13:36:00","27","0","128.00","1","ACTIVE",
"194","2017-05-05","13:36:30","204","0","117.38","1","ACTIVE",
"195","2017-05-05","13:37:00","134","0","77.78","1","ACTIVE",
"196","2017-05-05","13:37:30","120","0","57.43","1","ACTIVE",
"197","2017-05-05","13:38:00","269","0","66.83","1","ACTIVE",
"198","2017-05-05","13:38:30","115","0","339.26","1","ACTIVE",
"199","2017-05-05","13:39:00","375","0","369.97","1","ACTIVE",
"200","2017-05-05","13:39:30","259","0","285.28","1","ACTIVE",
"201","2017-05-05","13:40:00","130","0","430.54","1","ACTIVE",
"202","2017-05-05","13:40:30","92","0","501.03","1","ACTIVE",
"203","2017-05-05","13:41:00","85","0","449.60","1","ACTIVE",
"204","2017-05-05","13:41:30","54","0","479.79","1","ACTIVE",
"205","2017-05-05","13:42:00","51","0","430.54","1","ACTIVE",
"206","2017-05-05","13:42:30","130","0","403.45","1","ACTIVE",
"207","2017-05-05","13:43:00","63","0","311.10","1","ACTIVE",
"208","2017-05-05","13:43:30","66","0","177.14","1","ACTIVE",
"209","2017-05-05","13:44:00","27","0","239.89","1","ACTIVE",
"210","2017-05-05","13:44:30","47","0","291.53","1","ACTIVE",
"211","2017-05-05","13:45:00","115","0","324.88","1","ACTIVE",
"212","2017-05-05","13:45:30","318","0","72.88","1","ACTIVE",
"213","2017-05-05","13:46:00","362","0","152.22","1","ACTIVE",
"214","2017-05-05","13:46:30","120","0","109.99","1","ACTIVE",
"215","2017-05-05","13:47:00","204","0","56.20","1","ACTIVE",
"216","2017-05-05","13:47:30","191","0","77.78","1","ACTIVE",
"217","2017-05-05","13:48:00","536","0","210.66","1","ACTIVE",
"218","2017-05-05","13:48:30","115","0","53.82","1","ACTIVE",
"219","2017-05-05","13:49:00","269","0","6.73","1","ACTIVE",
"220","2017-05-05","13:49:30","518","0","234.75","1","ACTIVE",
"221","2017-05-05","13:50:00","536","0","6888.62","1","ACTIVE",
"222","2017-05-05","13:50:30","589","0","3922.34","1","ACTIVE",
"223","2017-05-05","13:51:00","536","0","4096.00","1","ACTIVE",
"224","2017-05-05","13:51:30","553","0","4185.69","1","ACTIVE",
"225","2017-05-05","13:52:00","518","0","2383.31","1","ACTIVE",
"226","2017-05-05","13:52:30","670","0","4977.65","1","ACTIVE",
"227","2017-05-05","13:53:00","487","0","1919.15","1","ACTIVE",
"228","2017-05-05","13:53:30","518","0","1722.16","1","ACTIVE",
"229","2017-05-05","13:54:00","487","0","184.98","1","ACTIVE",
"230","2017-05-05","13:54:30","228","0","215.27","1","ACTIVE",
"231","2017-05-05","13:55:00","329","0","291.53","1","ACTIVE",
"232","2017-05-05","13:55:30","589","0","56.20","1","ACTIVE",
"233","2017-05-05","13:56:00","649","0","49.35","1","ACTIVE",
"234","2017-05-05","13:56:30","570","0","15.32","1","ACTIVE",
"235","2017-05-05","13:57:00","307","0","24.15","1","ACTIVE",
"236","2017-05-05","13:57:30","259","0","30.64","1","ACTIVE",
"237","2017-05-05","13:58:00","92","0","27.50","1","ACTIVE",
"238","2017-05-05","13:58:30","400","0","25.22","1","ACTIVE",
"239","2017-05-05","13:59:00","487","0","10.60","1","ACTIVE",
"240","2017-05-05","13:59:30","518","0","103.07","1","ACTIVE",
"241","2017-05-05","14:00:00","375","0","64.00","1","ACTIVE",
"242","2017-05-05","14:00:30","570","0","1837.78","1","ACTIVE",
"243","2017-05-05","14:01:00","570","0","1685.25","1","ACTIVE",
"244","2017-05-05","14:01:30","692","0","3024.54","1","ACTIVE",
"245","2017-05-05","14:02:00","503","0","7676.59","1","ACTIVE",
"246","2017-05-05","14:02:30","839","0","1141.13","1","ACTIVE",
"247","2017-05-05","14:03:00","427","0","42.41","1","ACTIVE",
"248","2017-05-05","14:03:30","297","0","84.82","1","ACTIVE",
"249","2017-05-05","14:04:00","212","0","98.70","1","ACTIVE",
"250","2017-05-05","14:04:30","278","0","107.63","1","ACTIVE",
"251","2017-05-05","14:05:00","101","0","119.95","1","ACTIVE",
"252","2017-05-05","14:05:30","179","0","84.82","1","ACTIVE",
"253","2017-05-05","14:06:00","160","0","77.78","1","ACTIVE",
"254","2017-05-05","14:06:30","130","0","114.86","1","ACTIVE",
"255","2017-05-05","14:07:00","172","0","119.95","1","ACTIVE",
"256","2017-05-05","14:07:30","106","0","119.95","1","ACTIVE",
"257","2017-05-05","14:08:00","153","0","114.86","1","ACTIVE",
"258","2017-05-05","14:08:30","134","0","112.40","1","ACTIVE",
"259","2017-05-05","14:09:00","40","0","119.95","1","ACTIVE",
"260","2017-05-05","14:09:30","33","0","122.57","1","ACTIVE",
"261","2017-05-05","14:10:00","185","0","119.95","1","ACTIVE",
"262","2017-05-05","14:10:30","41","0","122.57","1","ACTIVE",
"263","2017-05-05","14:11:00","70","0","125.26","1","ACTIVE",
"264","2017-05-05","14:11:30","79","0","122.57","1","ACTIVE",
"265","2017-05-05","14:12:00","36","0","122.57","1","ACTIVE",
"266","2017-05-05","14:12:30","95","0","122.57","1","ACTIVE",
"267","2017-05-05","14:13:00","204","0","119.95","1","ACTIVE",
"268","2017-05-05","14:13:30","27","0","122.57","1","ACTIVE",
"269","2017-05-05","14:14:00","120","0","122.57","1","ACTIVE",
"270","2017-05-05","14:14:30","120","0","112.40","1","ACTIVE",
"271","2017-05-05","14:15:00","63","0","122.57","1","ACTIVE",
"272","2017-05-05","14:15:30","185","0","128.00","1","ACTIVE",
"273","2017-05-05","14:16:00","95","0","128.00","1","ACTIVE",
"274","2017-05-05","14:16:30","111","0","122.57","1","ACTIVE",
"275","2017-05-05","14:17:00","27","0","119.95","1","ACTIVE",
"276","2017-05-05","14:17:30","125","0","122.57","1","ACTIVE",
"277","2017-05-05","14:18:00","172","0","112.40","1","ACTIVE",
"278","2017-05-05","14:18:30","115","0","122.57","1","ACTIVE",
"279","2017-05-05","14:19:00","139","0","119.95","1","ACTIVE",
"280","2017-05-05","14:19:30","70","0","122.57","1","ACTIVE",
"281","2017-05-05","14:20:00","98","0","122.57","1","ACTIVE",
"282","2017-05-05","14:20:30","166","0","84.82","1","ACTIVE",
"283","2017-05-05","14:21:00","179","0","92.49","1","ACTIVE",
"284","2017-05-05","14:21:30","120","0","44.29","1","ACTIVE",
"285","2017-05-05","14:22:00","160","0","94.52","1","ACTIVE",
"286","2017-05-05","14:22:30","111","0","107.63","1","ACTIVE",
"287","2017-05-05","14:23:00","134","0","114.86","1","ACTIVE",
"288","2017-05-05","14:23:30","130","0","100.86","1","ACTIVE",
"289","2017-05-05","14:24:00","115","0","107.63","1","ACTIVE",
"290","2017-05-05","14:24:30","185","0","105.33","1","ACTIVE",
"291","2017-05-05","14:25:00","172","0","112.40","1","ACTIVE",
"292","2017-05-05","14:25:30","101","0","112.40","1","ACTIVE",
"293","2017-05-05","14:26:00","134","0","119.95","1","ACTIVE",
"294","2017-05-05","14:26:30","95","0","117.38","1","ACTIVE",
"295","2017-05-05","14:27:00","57","0","119.95","1","ACTIVE",
"296","2017-05-05","14:27:30","134","0","117.38","1","ACTIVE",
"297","2017-05-05","14:28:00","179","0","112.40","1","ACTIVE",
"298","2017-05-05","14:28:30","95","0","122.57","1","ACTIVE",
"299","2017-05-05","14:29:00","101","0","59.97","1","ACTIVE",
"300","2017-05-05","14:29:30","49","0","94.52","1","ACTIVE",
"301","2017-05-05","14:30:00","130","0","119.95","1","ACTIVE",
"302","2017-05-05","14:30:30","185","0","112.40","1","ACTIVE",
"303","2017-05-05","14:31:00","130","0","119.95","1","ACTIVE",
"304","2017-05-05","14:31:30","111","0","119.95","1","ACTIVE",
"305","2017-05-05","14:32:00","95","0","88.57","1","ACTIVE",
"306","2017-05-05","14:32:30","41","0","100.86","1","ACTIVE",
"307","2017-05-05","14:33:00","73","0","122.57","1","ACTIVE",
"308","2017-05-05","14:33:30","82","0","117.38","1","ACTIVE",
"309","2017-05-05","14:34:00","134","0","119.95","1","ACTIVE",
"310","2017-05-05","14:34:30","79","0","119.95","1","ACTIVE",
"311","2017-05-05","14:35:00","204","0","100.86","1","ACTIVE",
"312","2017-05-05","14:35:30","185","0","69.79","1","ACTIVE",
"313","2017-05-05","14:36:00","79","0","119.95","1","ACTIVE",
"314","2017-05-05","14:36:30","160","0","122.57","1","ACTIVE",
"315","2017-05-05","14:37:00","101","0","119.95","1","ACTIVE",
"316","2017-05-05","14:37:30","95","0","122.57","1","ACTIVE",
"317","2017-05-05","14:38:00","76","0","117.38","1","ACTIVE",
"318","2017-05-05","14:38:30","66","0","119.95","1","ACTIVE",
"319","2017-05-05","14:39:00","63","0","119.95","1","ACTIVE",
"320","2017-05-05","14:39:30","79","0","105.33","1","ACTIVE",
"321","2017-05-05","14:40:00","134","0","114.86","1","ACTIVE",
"322","2017-05-05","14:40:30","73","0","122.57","1","ACTIVE",
"323","2017-05-05","14:41:00","30","0","119.95","1","ACTIVE",
"324","2017-05-05","14:41:30","51","0","119.95","1","ACTIVE",
"325","2017-05-05","14:42:00","43","0","128.00","1","ACTIVE",
"326","2017-05-05","14:42:30","139","0","122.57","1","ACTIVE",
"327","2017-05-05","14:43:00","70","0","119.95","1","ACTIVE",
"328","2017-05-05","14:43:30","204","0","119.95","1","ACTIVE",
"329","2017-05-05","14:44:00","198","0","125.26","1","ACTIVE",
"330","2017-05-05","14:44:30","115","0","122.57","1","ACTIVE",
"331","2017-05-05","14:45:00","115","0","119.95","1","ACTIVE",
"332","2017-05-05","14:45:30","85","0","114.86","1","ACTIVE",
"333","2017-05-05","14:46:00","6","0","128.00","1","ACTIVE",
"334","2017-05-05","14:46:30","17","0","128.00","1","ACTIVE",
"335","2017-05-05","14:47:00","106","0","125.26","1","ACTIVE",
"336","2017-05-05","14:47:30","101","0","112.40","1","ACTIVE",
"337","2017-05-05","14:48:00","2","0","128.00","1","ACTIVE",
"338","2017-05-05","14:48:30","115","0","107.63","1","ACTIVE",
"339","2017-05-05","14:49:00","198","0","114.86","1","ACTIVE",
"340","2017-05-05","14:49:30","36","0","86.67","1","ACTIVE",
"341","2017-05-05","14:50:00","85","0","112.40","1","ACTIVE",
"342","2017-05-05","14:50:30","73","0","122.57","1","ACTIVE",
"343","2017-05-05","14:51:00","82","0","125.26","1","ACTIVE",
"344","2017-05-05","14:51:30","115","0","125.26","1","ACTIVE",
"345","2017-05-05","14:52:00","60","0","125.26","1","ACTIVE",
"346","2017-05-05","14:52:30","60","0","128.00","1","ACTIVE",
"347","2017-05-05","14:53:00","106","0","125.26","1","ACTIVE",
"348","2017-05-05","14:53:30","160","0","125.26","1","ACTIVE",
"349","2017-05-05","14:54:00","98","0","125.26","1","ACTIVE",
"350","2017-05-05","14:54:30","51","0","125.26","1","ACTIVE",
"351","2017-05-05","14:55:00","46","0","125.26","1","ACTIVE",
"352","2017-05-05","14:55:30","172","0","125.26","1","ACTIVE",
"353","2017-05-05","14:56:00","92","0","125.26","1","ACTIVE",
"354","2017-05-05","14:56:30","130","0","122.57","1","ACTIVE",
"355","2017-05-05","14:57:00","160","0","119.95","1","ACTIVE",
"356","2017-05-05","14:57:30","66","0","128.00","1","ACTIVE",
"357","2017-05-05","14:58:00","63","0","125.26","1","ACTIVE",
"358","2017-05-05","14:58:30","106","0","125.26","1","ACTIVE",
"359","2017-05-05","14:59:00","139","0","109.99","1","ACTIVE",
"360","2017-05-05","14:59:30","41","0","128.00","1","ACTIVE",
"361","2017-05-05","15:00:00","166","0","100.86","1","ACTIVE",
"362","2017-05-05","15:00:30","88","0","125.26","1","ACTIVE",
"363","2017-05-05","15:01:00","79","0","125.26","1","ACTIVE",
"364","2017-05-05","15:01:30","153","0","117.38","1","ACTIVE",
"365","2017-05-05","15:02:00","98","0","122.57","1","ACTIVE",
"366","2017-05-05","15:02:30","70","0","122.57","1","ACTIVE",
"367","2017-05-05","15:03:00","134","0","117.38","1","ACTIVE",
"368","2017-05-05","15:03:30","95","0","109.99","1","ACTIVE",
"369","2017-05-05","15:04:00","125","0","114.86","1","ACTIVE",
"370","2017-05-05","15:04:30","73","0","125.26","1","ACTIVE",
"371","2017-05-05","15:05:00","2","0","128.00","1","ACTIVE",
"372","2017-05-05","15:05:30","0","0","128.00","1","ACTIVE",
"373","2017-05-05","15:06:00","3","0","130.80","0","ACTIVE",
"374","2017-05-05","15:06:30","82","0","128.00","1","ACTIVE",
"375","2017-05-05","15:07:00","11","0","128.00","1","ACTIVE",
"376","2017-05-05","15:07:30","115","0","128.00","1","ACTIVE",
"377","2017-05-05","15:08:00","14","0","128.00","1","ACTIVE",
"378","2017-05-05","15:08:30","120","0","128.00","1","ACTIVE",
"379","2017-05-05","15:09:00","125","0","125.26","1","ACTIVE",
"380","2017-05-05","15:09:30","191","0","128.00","1","ACTIVE",
"381","2017-05-05","15:10:00","57","0","125.26","1","ACTIVE",
"382","2017-05-05","15:10:30","57","0","125.26","1","ACTIVE",
"383","2017-05-05","15:11:00","441","0","72.88","1","ACTIVE",
"384","2017-05-05","15:11:30","536","0","57.43","1","ACTIVE",
"385","2017-05-05","15:12:00","692","0","6.30","1","ACTIVE",
"386","2017-05-05","15:12:30","738","0","10.37","1","ACTIVE",
"387","2017-05-05","15:13:00","894","0","21.67","1","ACTIVE",
"388","2017-05-05","15:13:30","518","0","1002.06","1","ACTIVE",
"389","2017-05-05","15:14:00","536","0","4371.01","1","ACTIVE",
"390","2017-05-05","15:14:30","455","0","1961.17","1","ACTIVE",
"391","2017-05-05","15:15:00","487","0","2233.36","1","ACTIVE",
"392","2017-05-05","15:15:30","144","0","12.61","1","ACTIVE",
"393","2017-05-05","15:16:00","471","0","12.07","1","ACTIVE",
"394","2017-05-05","15:16:30","204","0","14.36","1","ACTIVE",
"395","2017-05-05","15:17:00","269","0","72.88","1","ACTIVE",
"396","2017-05-05","15:17:30","243","0","8.72","1","ACTIVE",
"397","2017-05-05","15:18:00","471","0","18.22","1","ACTIVE",
